label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.5.1-820.2-a,820,820.2,1,"[2, 2]",no,no,0,"[-1, -1, 4, 0, -2, 4, 4, -8, 10, 2, 2, -6, -1, 12, -12, 12, 10, -2, -10, -12, -4, 16, 10, -16, 6]"
2.2.5.1-820.2-b,820,820.2,1,"[2, 2]",no,no,0,"[-1, -1, -4, -4, 0, -2, -4, -2, -2, 6, -6, -2, 1, -4, -8, 0, 0, -12, 10, 8, 8, 0, 10, 0, 12]"
2.2.5.1-829.1-a,829,829.1,1,"[2, 2]",no,no,0,"[-1, 0, -5, -3, -3, -4, 5, 0, 3, -7, 2, 12, 0, -4, -3, -12, 5, 2, 6, 6, -4, 11, -6, -18, -9]"
2.2.5.1-829.1-b,829,829.1,1,"[2, 2]",no,no,0,"[-3, 0, -1, -3, 1, 0, -7, -4, -5, 5, -2, -8, 4, 8, -3, -12, -7, -6, 6, 6, -8, 3, 18, -6, 15]"
2.2.5.1-829.1-c,829,829.1,1,"[2, 2]",no,no,0,"[-1, -3, -2, 3, 0, -4, -4, -6, -9, 2, 2, 3, -3, -13, 0, 12, 14, 2, -6, -15, 5, -16, 3, 18, -3]"
2.2.5.1-829.2-a,829,829.2,1,"[2, 2]",no,no,0,"[-1, 0, -5, -3, -3, 5, -4, 3, 0, 2, -7, 0, 12, -4, -12, -3, 2, 5, 6, 6, 11, -4, -18, -6, 6]"
2.2.5.1-829.2-b,829,829.2,1,"[2, 2]",no,no,0,"[-3, 0, -1, 1, -3, -7, 0, -5, -4, -2, 5, 4, -8, 8, -12, -3, -6, -7, 6, 6, 3, -8, -6, 18, -2]"
2.2.5.1-829.2-c,829,829.2,1,"[2, 2]",no,no,0,"[-1, -3, -2, 0, 3, -4, -4, -9, -6, 2, 2, -3, 3, -13, 12, 0, 2, 14, -15, -6, -16, 5, 18, 3, -3]"
2.2.5.1-836.1-a,836,836.1,1,"[2, 2]",no,no,0,"[1, -3, -5, -1, -5, 1, -1, -7, 8, 5, -5, -4, -10, 2, -4, -10, -2, -6, 12, 1, 11, 11, 0, 3, -14]"
2.2.5.1-836.1-b,836,836.1,1,"[2, 2]",no,no,0,"[1, 3, -2, -1, 0, 2, 1, -6, 0, -4, 5, 3, 3, -4, -3, 0, -10, -1, -6, 9, 8, -10, -3, 0, 3]"
2.2.5.1-836.1-c,836,836.1,1,"[2, 2]",no,no,0,"[-1, -3, 1, -1, -3, -3, 1, -5, -8, -7, -3, -12, 2, 10, 0, 14, -6, 10, -12, 5, -9, 13, -16, -13, 14]"
2.2.5.1-836.1-d,836,836.1,1,"[2, 2]",no,no,0,"[-1, 1, 5, 1, -3, 5, 1, -5, 0, -3, -3, 12, 2, 10, 0, -10, 2, 2, 12, -3, -5, -15, 0, 15, -18]"
2.2.5.1-836.1-e,836,836.1,1,"[2, 2]",no,no,0,"[-1, 1, 2, -1, 4, -2, -1, -2, 4, 4, 7, -5, 9, 0, -11, 0, -2, -1, 6, -7, 8, -2, 7, -8, 3]"
2.2.5.1-836.2-a,836,836.2,1,"[2, 2]",no,no,0,"[1, 2, -4, -1, 4, 1, -2, 4, 8, 0, 10, -4, -4, -4, -12, -14, -2, -2, -4, 0, -16, 4, 14, -10, 0]"
2.2.5.1-836.2-b,836,836.2,1,"[2, 2]",no,no,0,"[-1, -2, -2, 1, -4, -1, -4, 2, 2, -8, 0, -10, -10, 6, 12, -8, -14, 6, -8, 16, 8, 0, 18, 6, -14]"
2.2.5.1-836.2-c,836,836.2,1,"[2, 2]",no,no,0,"[1, 0, 4, -1, 0, 1, 2, 6, -6, -4, -4, 0, 0, -4, 12, 6, -10, 8, 0, 6, 8, 8, -18, -6, 6]"
2.2.5.1-836.3-a,836,836.3,1,"[2, 2]",no,no,0,"[1, 2, -4, 4, -1, -2, 1, 8, 4, 10, 0, -4, -4, -4, -14, -12, -2, -2, 0, -4, 4, -16, -10, 14, -6]"
2.2.5.1-836.3-b,836,836.3,1,"[2, 2]",no,no,0,"[-1, -2, -2, -4, 1, -4, -1, 2, 2, 0, -8, -10, -10, 6, -8, 12, 6, -14, 16, -8, 0, 8, 6, 18, -6]"
2.2.5.1-836.3-c,836,836.3,1,"[2, 2]",no,no,0,"[1, 0, 4, 0, -1, 2, 1, -6, 6, -4, -4, 0, 0, -4, 6, 12, 8, -10, 6, 0, 8, 8, -6, -18, -6]"
2.2.5.1-836.4-a,836,836.4,1,"[2, 2]",no,no,0,"[1, -3, -5, -5, -1, -1, 1, 8, -7, -5, 5, -10, -4, 2, -10, -4, -6, -2, 1, 12, 11, 11, 3, 0, 15]"
2.2.5.1-836.4-b,836,836.4,1,"[2, 2]",no,no,0,"[1, 3, -2, 0, -1, 1, 2, 0, -6, 5, -4, 3, 3, -4, 0, -3, -1, -10, 9, -6, -10, 8, 0, -3, 0]"
2.2.5.1-836.4-c,836,836.4,1,"[2, 2]",no,no,0,"[-1, -3, 1, -3, -1, 1, -3, -8, -5, -3, -7, 2, -12, 10, 14, 0, 10, -6, 5, -12, 13, -9, -13, -16, 5]"
2.2.5.1-836.4-d,836,836.4,1,"[2, 2]",no,no,0,"[-1, 1, 5, -3, 1, 1, 5, 0, -5, -3, -3, 2, 12, 10, -10, 0, 2, 2, -3, 12, -15, -5, 15, 0, -3]"
2.2.5.1-836.4-e,836,836.4,1,"[2, 2]",no,no,0,"[-1, 1, 2, 4, -1, -1, -2, 4, -2, 7, 4, 9, -5, 0, 0, -11, -1, -2, -7, 6, -2, 8, -8, 7, 0]"
2.2.5.1-841.1-a,841,841.1,1,"[2, 2]",no,no,0,"[-1, -2, -2, 2, -4, -2, 0, 1, -1, -4, -2, -12, 0, 6, -12, 12, -8, 0, 0, 0, -4, 6, 14, 6, 6]"
2.2.5.1-841.1-b,841,841.1,1,"[2, 2]",no,no,0,"[-1, -2, -2, -4, 2, 0, -2, -1, 1, -2, -4, 0, -12, 6, 12, -12, 0, -8, 0, 0, 6, -4, 6, 14, 2]"
2.2.5.1-845.1-a,845,845.1,1,"[2, 2]",yes,no,0,"[-3, -1, -2, 2, 2, -6, -6, 2, 2, -10, -10, -6, -6, 2, 6, 6, 2, 2, 6, 6, -12, -12, 2, 2, -18]"
2.2.5.1-855.1-a,855,855.1,1,"[2, 2]",no,no,0,"[1, 1, 1, -4, 4, -1, 4, 6, -2, 8, 0, -6, -6, 10, -12, -4, -10, -10, 0, 0, 8, -8, 2, 10, -2]"
2.2.5.1-855.1-b,855,855.1,1,"[2, 2]",no,no,0,"[1, 1, -1, 2, 0, 1, 6, 0, 10, -6, -8, 6, -2, -4, -2, 4, 0, -8, 0, -4, 4, -4, 4, -6, 0]"
2.2.5.1-855.1-c,855,855.1,1,"[2, 2]",no,no,0,"[1, -1, 1, 4, 0, 1, 4, -2, -6, 0, 8, 2, -2, 2, -8, 0, 14, -2, 12, -12, -8, -8, -6, -10, 10]"
2.2.5.1-855.1-d,855,855.1,1,"[2, 2]",no,no,0,"[-1, -1, -1, -4, -4, 1, 0, 2, -2, 0, -8, -6, -2, 6, 4, -8, 2, 10, 4, -16, 8, -8, 6, 2, -10]"
2.2.5.1-855.1-e,855,855.1,1,"[2, 2]",no,no,0,"[3, 1, 1, 2, -4, -1, -2, -8, -2, -6, 0, -2, -2, 4, 14, -4, 4, 4, -8, -8, 12, 12, -12, 6, -12]"
2.2.5.1-855.2-a,855,855.2,1,"[2, 2]",no,no,0,"[1, 1, 1, 4, -4, 4, -1, -2, 6, 0, 8, -6, -6, 10, -4, -12, -10, -10, 0, 0, -8, 8, 10, 2, -18]"
2.2.5.1-855.2-b,855,855.2,1,"[2, 2]",no,no,0,"[1, 1, -1, 0, 2, 6, 1, 10, 0, -8, -6, -2, 6, -4, 4, -2, -8, 0, -4, 0, -4, 4, -6, 4, -12]"
2.2.5.1-855.2-c,855,855.2,1,"[2, 2]",no,no,0,"[1, -1, 1, 0, 4, 4, 1, -6, -2, 8, 0, -2, 2, 2, 0, -8, -2, 14, -12, 12, -8, -8, -10, -6, 2]"
2.2.5.1-855.2-d,855,855.2,1,"[2, 2]",no,no,0,"[-1, -1, -1, -4, -4, 0, 1, -2, 2, -8, 0, -2, -6, 6, -8, 4, 10, 2, -16, 4, -8, 8, 2, 6, 6]"
2.2.5.1-855.2-e,855,855.2,1,"[2, 2]",no,no,0,"[3, 1, 1, -4, 2, -2, -1, -2, -8, 0, -6, -2, -2, 4, -4, 14, 4, 4, -8, -8, 12, 12, 6, -12, 0]"
2.2.5.1-869.1-a,869,869.1,1,"[2, 2]",no,no,0,"[-1, -2, -4, 2, 1, -6, -4, -6, 2, 0, 4, 0, -2, 4, 4, -8, -10, -8, 10, 0, -1, -8, 6, -2, 10]"
2.2.5.1-869.4-a,869,869.4,1,"[2, 2]",no,no,0,"[-1, -2, -4, 1, 2, -4, -6, 2, -6, 4, 0, -2, 0, 4, -8, 4, -8, -10, 0, 10, -8, -1, -2, 6, -2]"
2.2.5.1-880.1-a,880,880.1,1,"[2, 2]",no,no,0,"[0, -1, 4, 0, -1, 2, 2, -6, 0, 8, 8, -6, 6, -10, -12, 6, 14, -10, 0, 12, 14, -10, -12, 0, -6]"
2.2.5.1-880.1-b,880,880.1,1,"[2, 2]",no,no,0,"[0, 1, 0, -4, 1, 6, 6, -6, 8, 8, 4, -2, -10, 2, 4, -6, -10, 2, -8, -12, 10, -6, -4, -8, -6]"
2.2.5.1-880.2-a,880,880.2,1,"[2, 2]",no,no,0,"[0, -1, 4, -1, 0, 2, 2, 0, -6, 8, 8, 6, -6, -10, 6, -12, -10, 14, 12, 0, -10, 14, 0, -12, -6]"
2.2.5.1-880.2-b,880,880.2,1,"[2, 2]",no,no,0,"[0, 1, 0, 1, -4, 6, 6, 8, -6, 4, 8, -10, -2, 2, -6, 4, 2, -10, -12, -8, -6, 10, -8, -4, -6]"
2.2.5.1-881.1-a,881,881.1,1,"[2, 2]",no,no,0,"[2, -3, 4, 6, 0, -4, -4, -6, -3, 8, 5, 3, 9, -4, 9, 6, 2, -7, 0, -15, -1, -10, -6, 15, 6]"
2.2.5.1-881.2-a,881,881.2,1,"[2, 2]",no,no,0,"[2, -3, 4, 0, 6, -4, -4, -3, -6, 5, 8, 9, 3, -4, 6, 9, -7, 2, -15, 0, -10, -1, 15, -6, -12]"
2.2.5.1-891.1-a,891,891.1,1,"[2, 2]",no,no,0,"[1, 2, 0, -1, 4, 4, -4, -6, 2, 8, -8, 6, -2, 2, -12, -12, -2, -2, -8, 8, 8, 16, -2, 14, 10]"
2.2.5.1-891.2-a,891,891.2,1,"[2, 2]",no,no,0,"[1, 2, 0, 4, -1, -4, 4, 2, -6, -8, 8, -2, 6, 2, -12, -12, -2, -2, 8, -8, 16, 8, 14, -2, 2]"
2.2.5.1-895.1-a,895,895.1,1,"[2, 2]",no,no,0,"[2, -1, -2, 3, 0, 5, 5, 0, 6, -7, -1, 0, -3, 5, 3, -9, -4, 2, -6, 0, 8, -1, -6, -9, -12]"
2.2.5.1-895.1-b,895,895.1,1,"[2, 2]",no,no,0,"[-2, -1, -2, 3, -4, -5, 3, -8, -6, 9, -9, -4, -3, -13, 13, -7, -12, 6, 6, 8, 4, -7, -2, 9, 4]"
2.2.5.1-895.1-c,895,895.1,1,"[2, 2]",no,no,0,"[-2, 1, 0, -5, -6, -7, 1, 8, 4, -7, -5, -12, 9, 1, -1, 11, 2, 10, -2, 0, -6, 15, -14, -17, -14]"
2.2.5.1-895.2-a,895,895.2,1,"[2, 2]",no,no,0,"[2, -1, -2, 0, 3, 5, 5, 6, 0, -1, -7, -3, 0, 5, -9, 3, 2, -4, 0, -6, -1, 8, -9, -6, 18]"
2.2.5.1-895.2-b,895,895.2,1,"[2, 2]",no,no,0,"[-2, -1, -2, -4, 3, 3, -5, -6, -8, -9, 9, -3, -4, -13, -7, 13, 6, -12, 8, 6, -7, 4, 9, -2, 6]"
2.2.5.1-895.2-c,895,895.2,1,"[2, 2]",no,no,0,"[-2, 1, 0, -6, -5, 1, -7, 4, 8, -5, -7, 9, -12, 1, 11, -1, 10, 2, 0, -2, 15, -6, -17, -14, 12]"
2.2.5.1-899.1-a,899,899.1,1,"[2, 2]",no,no,0,"[3, 0, 4, -4, 2, -8, 2, -1, -2, -2, -1, -2, 2, -2, 12, -4, -10, -4, -4, 10, 8, -4, 14, -6, 18]"
2.2.5.1-899.1-b,899,899.1,1,"[2, 2]",no,no,0,"[1, 0, 4, 4, 0, 0, -2, 1, -8, -2, 1, 6, -10, 10, 0, 8, 2, 4, 2, -10, 0, 6, 2, -2, -2]"
2.2.5.1-899.2-a,899,899.2,1,"[2, 2]",no,no,0,"[-1, 0, -4, -2, -4, -2, 0, 1, 2, -1, 2, -2, 10, -10, -12, -4, 0, 10, -6, 12, 4, -4, 2, 6, -10]"
2.2.5.1-899.3-a,899,899.3,1,"[2, 2]",no,no,0,"[-1, 0, -4, -4, -2, 0, -2, 2, 1, 2, -1, 10, -2, -10, -4, -12, 10, 0, 12, -6, -4, 4, 6, 2, 18]"
2.2.5.1-899.4-a,899,899.4,1,"[2, 2]",no,no,0,"[3, 0, 4, 2, -4, 2, -8, -2, -1, -1, -2, 2, -2, -2, -4, 12, -4, -10, 10, -4, -4, 8, -6, 14, 6]"
2.2.5.1-899.4-b,899,899.4,1,"[2, 2]",no,no,0,"[1, 0, 4, 0, 4, -2, 0, -8, 1, 1, -2, -10, 6, 10, 8, 0, 4, 2, -10, 2, 6, 0, -2, 2, 8]"
2.2.5.1-900.1-a,900,900.1,1,"[2, 2]",yes,no,0,"[1, 0, 1, 2, 2, 0, 0, 0, 0, -8, -8, 2, 2, -10, 10, 10, 2, 2, 12, 12, 0, 0, -10, -10, -8]"
2.2.5.1-900.1-b,900,900.1,1,"[2, 2]",yes,no,0,"[-1, 0, -1, 0, 0, 4, 4, 6, 6, 8, 8, -6, -6, -2, 0, 0, -10, -10, 0, 0, -8, -8, -18, -18, 18]"
2.2.5.1-905.1-a,905,905.1,1,"[2, 2]",no,no,1,"[-2, 1, -4, -2, -2, -1, -8, -5, 2, 4, -3, 7, 0, 1, 4, 4, -8, -1, -12, 9, -11, 3, -1, -8, -3]"
2.2.5.1-905.1-b,905,905.1,1,"[2, 2]",no,no,1,"[-1, 1, 2, 0, 0, 4, 4, 2, 10, -4, 0, -6, 2, -2, -12, 4, 6, -2, -12, 8, 8, 0, 6, -6, 6]"
2.2.5.1-905.1-c,905,905.1,1,"[2, 2]",no,no,1,"[-2, -1, 2, -4, -4, 1, 2, -3, -6, -4, -3, -5, -10, -1, 4, 0, 0, -5, 6, 13, -1, -3, -11, 10, -3]"
2.2.5.1-905.2-a,905,905.2,1,"[2, 2]",no,no,1,"[-2, 1, -4, -2, -2, -8, -1, 2, -5, -3, 4, 0, 7, 1, 4, 4, -1, -8, 9, -12, 3, -11, -8, -1, -3]"
2.2.5.1-905.2-b,905,905.2,1,"[2, 2]",no,no,1,"[-1, 1, 2, 0, 0, 4, 4, 10, 2, 0, -4, 2, -6, -2, 4, -12, -2, 6, 8, -12, 0, 8, -6, 6, 6]"
2.2.5.1-905.2-c,905,905.2,1,"[2, 2]",no,no,1,"[-2, -1, 2, -4, -4, 2, 1, -6, -3, -3, -4, -10, -5, -1, 0, 4, -5, 0, 13, 6, -3, -1, 10, -11, -3]"
2.2.5.1-909.1-a,909,909.1,1,"[2, 2]",no,no,1,"[-1, -1, -1, 2, 3, 7, 3, 9, 2, 4, -1, 5, -12, 2, 4, 10, 1, -10, 14, 0, 0, -4, 3, -6, -1]"
2.2.5.1-909.1-b,909,909.1,1,"[2, 2]",no,no,1,"[-3, -1, 1, 2, -3, 1, -7, -3, -6, 4, -7, 5, -4, -2, -12, -6, -3, -14, 6, 8, 4, 0, -1, 14, -1]"
2.2.5.1-909.2-a,909,909.2,1,"[2, 2]",no,no,1,"[-1, -1, -1, 3, 2, 3, 7, 2, 9, -1, 4, -12, 5, 2, 10, 4, -10, 1, 0, 14, -4, 0, -6, 3, -7]"
2.2.5.1-909.2-b,909,909.2,1,"[2, 2]",no,no,1,"[-3, -1, 1, -3, 2, -7, 1, -6, -3, -7, 4, -4, 5, -2, -6, -12, -14, -3, 8, 6, 0, 4, 14, -1, -3]"
2.2.5.1-916.1-a,916,916.1,1,"[2, 2]",no,no,1,"[-1, 0, -5, -4, -2, -1, 1, -1, 2, -4, -1, -5, -2, 6, 14, 3, -6, -8, -8, -5, -4, 6, 14, 3, 7]"
2.2.5.1-916.2-a,916,916.2,1,"[2, 2]",no,no,1,"[-1, 0, -5, -2, -4, 1, -1, 2, -1, -1, -4, -2, -5, 6, 3, 14, -8, -6, -5, -8, 6, -4, 3, 14, -4]"
2.2.5.1-919.1-a,919,919.1,1,"[2, 2]",no,no,1,"[3, 2, -4, 4, -4, 0, 0, -2, 2, -8, 6, -2, 0, 8, 10, 0, 0, -4, -12, 0, -4, -12, -10, 14, 6]"
2.2.5.1-919.1-b,919,919.1,1,"[2, 2]",no,no,1,"[-1, 0, -5, -6, 3, -4, -4, 6, -6, 5, 8, 0, -6, 5, 9, -6, 11, -10, -12, 9, -4, -16, 15, -6, 3]"
2.2.5.1-919.2-a,919,919.2,1,"[2, 2]",no,no,1,"[3, 2, -4, -4, 4, 0, 0, 2, -2, 6, -8, 0, -2, 8, 0, 10, -4, 0, 0, -12, -12, -4, 14, -10, -14]"
2.2.5.1-919.2-b,919,919.2,1,"[2, 2]",no,no,1,"[-1, 0, -5, 3, -6, -4, -4, -6, 6, 8, 5, -6, 0, 5, -6, 9, -10, 11, 9, -12, -16, -4, -6, 15, -6]"
2.2.5.1-931.1-a,931,931.1,1,"[2, 2]",no,no,1,"[0, -2, -5, -1, -1, 1, 2, -3, 3, -2, -10, 0, 0, -1, -10, 12, 2, -4, 0, -4, 3, -11, 6, 0, -6]"
2.2.5.1-931.2-a,931,931.2,1,"[2, 2]",no,no,1,"[0, -2, -5, -1, -1, 2, 1, 3, -3, -10, -2, 0, 0, -1, 12, -10, -4, 2, -4, 0, -11, 3, 0, 6, 18]"
2.2.5.1-944.1-a,944,944.1,1,"[2, 2]",no,no,1,"[0, 2, -2, 4, 0, 0, 6, -6, 6, -4, -8, 0, 0, 10, -1, 8, 6, -12, -12, 6, 8, 16, 6, -10, -6]"
2.2.5.1-944.2-a,944,944.2,1,"[2, 2]",no,no,1,"[0, 2, -2, 0, 4, 6, 0, 6, -6, -8, -4, 0, 0, 10, 8, -1, -12, 6, 6, -12, 16, 8, -10, 6, -14]"
2.2.5.1-956.1-a,956,956.1,1,"[2, 2]",no,no,1,"[1, 2, 6, -2, -6, 2, 0, 0, 8, -8, 0, 2, -6, -2, 6, 4, -10, -6, -8, 0, -8, -4, 2, 10, 0]"
2.2.5.1-956.1-b,956,956.1,1,"[2, 2]",no,no,1,"[-1, -1, -1, -3, -3, -5, -4, 4, 4, -8, 1, 0, -3, 8, 5, -6, 6, -1, -2, -10, 8, -3, -10, 9, -12]"
2.2.5.1-956.1-c,956,956.1,1,"[2, 2]",no,no,1,"[1, -3, -1, -5, -5, -3, 2, 0, -6, 4, -3, -6, 9, -10, -5, 6, 10, -7, -6, 12, 6, 1, 8, -7, 8]"
2.2.5.1-956.2-a,956,956.2,1,"[2, 2]",no,no,1,"[1, 2, 6, -6, -2, 0, 2, 8, 0, 0, -8, -6, 2, -2, 4, 6, -6, -10, 0, -8, -4, -8, 10, 2, -16]"
2.2.5.1-956.2-b,956,956.2,1,"[2, 2]",no,no,1,"[-1, -1, -1, -3, -3, -4, -5, 4, 4, 1, -8, -3, 0, 8, -6, 5, -1, 6, -10, -2, -3, 8, 9, -10, 12]"
2.2.5.1-956.2-c,956,956.2,1,"[2, 2]",no,no,1,"[1, -3, -1, -5, -5, 2, -3, -6, 0, -3, 4, 9, -6, -10, 6, -5, -7, 10, 12, -6, 1, 6, -7, 8, 0]"
2.2.5.1-961.1-a,961,961.1,1,"[2, 2]",no,no,1,"[0, -2, -1, -2, -4, -1, -5, 10, -8, -1, 1, 9, -3, 2, -3, 5, -6, -2, 3, 7, 12, -14, 0, -14, 3]"
2.2.5.1-961.1-b,961,961.1,1,"[2, 2]",no,no,1,"[2, 3, -3, 6, -6, -1, -4, 8, 8, -1, -1, 9, -6, -3, -4, -13, 8, -4, -8, -5, -14, 10, -10, 14, -15]"
2.2.5.1-961.1-c,961,961.1,1,"[2, 2]",no,no,1,"[0, -2, -1, -4, -2, -5, -1, -8, 10, 1, -1, -3, 9, 2, 5, -3, -2, -6, 7, 3, -14, 12, -14, 0, -1]"
2.2.5.1-961.1-d,961,961.1,1,"[2, 2]",no,no,1,"[2, 3, -3, -6, 6, -4, -1, 8, 8, -1, -1, -6, 9, -3, -13, -4, -4, 8, -5, -8, 10, -14, 14, -10, 6]"
2.2.5.1-961.2-a,961,961.2,1,"[2, 2]",no,no,1,"[0, -1, -5, -4, -1, -5, 5, 5, -5, 0, 1, -6, 9, 5, 0, 5, -9, -11, 3, -4, 0, -5, 15, 5, 6]"
2.2.5.1-961.2-b,961,961.2,1,"[2, 2]",no,no,1,"[0, 1, 5, 4, -1, 5, -5, -5, -5, 0, -1, -6, 9, 5, 0, 5, 9, -11, -3, 4, 0, -5, 15, -5, -6]"
2.2.5.1-961.2-c,961,961.2,1,"[2, 2]",no,no,1,"[-3, 2, -2, -4, -4, 4, -4, 2, -2, 0, -8, -6, -6, 2, 12, -4, -6, -2, 0, 8, 0, 16, -6, -10, -6]"
2.2.5.1-961.3-a,961,961.3,1,"[2, 2]",no,no,1,"[0, -1, -5, -1, -4, 5, -5, -5, 5, 1, 0, 9, -6, 5, 5, 0, -11, -9, -4, 3, -5, 0, 5, 15, -2]"
2.2.5.1-961.3-b,961,961.3,1,"[2, 2]",no,no,1,"[0, 1, 5, -1, 4, -5, 5, -5, -5, -1, 0, 9, -6, 5, 5, 0, -11, 9, 4, -3, -5, 0, -5, 15, 2]"
2.2.5.1-961.3-c,961,961.3,1,"[2, 2]",no,no,1,"[-3, 2, -2, -4, -4, -4, 4, -2, 2, -8, 0, -6, -6, 2, -4, 12, -2, -6, 8, 0, 16, 0, -10, -6, 10]"
2.2.5.1-964.1-a,964,964.1,1,"[2, 2]",no,no,1,"[1, -3, 4, 0, 0, 2, 2, 3, -3, 5, 5, -6, 0, 5, -3, 0, 8, 8, -6, 0, -10, -1, 0, -15, 0]"
2.2.5.1-964.1-b,964,964.1,1,"[2, 2]",no,no,1,"[-1, -1, -2, -2, -2, -4, -6, -1, -3, 5, -1, 6, -4, -1, 7, 6, 2, 2, 0, 4, -16, 1, -6, -15, -2]"
2.2.5.1-964.1-c,964,964.1,1,"[2, 2]",no,no,1,"[1, -3, -4, -4, 0, -2, -6, 1, 7, -5, -7, -2, 12, -1, -13, -4, -8, 4, 14, -12, -10, 11, 12, 1, 12]"
2.2.5.1-964.2-a,964,964.2,1,"[2, 2]",no,no,1,"[1, -3, 4, 0, 0, 2, 2, -3, 3, 5, 5, 0, -6, 5, 0, -3, 8, 8, 0, -6, -1, -10, -15, 0, 6]"
2.2.5.1-964.2-b,964,964.2,1,"[2, 2]",no,no,1,"[-1, -1, -2, -2, -2, -6, -4, -3, -1, -1, 5, -4, 6, -1, 6, 7, 2, 2, 4, 0, 1, -16, -15, -6, -10]"
2.2.5.1-964.2-c,964,964.2,1,"[2, 2]",no,no,1,"[1, -3, -4, 0, -4, -6, -2, 7, 1, -7, -5, 12, -2, -1, -4, -13, 4, -8, -12, 14, 11, -10, 1, 12, 10]"
2.2.5.1-971.1-a,971,971.1,1,"[2, 2]",no,no,1,"[-1, -3, 4, 3, -3, 2, 8, 6, 0, -4, 2, 3, 6, -4, 6, 0, 2, 8, 12, 9, 2, -4, -15, -6, -3]"
2.2.5.1-971.2-a,971,971.2,1,"[2, 2]",no,no,1,"[-1, -3, 4, -3, 3, 8, 2, 0, 6, 2, -4, 6, 3, -4, 0, 6, 8, 2, 9, 12, -4, 2, -6, -15, 12]"
2.2.5.1-979.1-a,979,979.1,1,"[2, 2]",no,no,1,"[3, 2, -1, -1, -2, 2, -5, -1, 1, 8, -4, 0, -2, 6, -3, 0, -5, -10, 3, 8, 4, 4, -1, -1, -14]"
2.2.5.1-979.1-b,979,979.1,1,"[2, 2]",no,no,1,"[-3, 0, -4, 1, 2, 0, -4, -6, 2, -2, 0, -10, -12, -8, 12, -6, -6, 0, 16, -4, 2, 8, -18, -1, 10]"
2.2.5.1-979.2-a,979,979.2,1,"[2, 2]",no,no,1,"[3, 0, 4, -1, -2, 4, -2, -10, -2, -4, 0, 0, -10, 4, -4, -4, 12, 6, 8, 4, 14, 4, -1, -10, 10]"
2.2.5.1-979.3-a,979,979.3,1,"[2, 2]",no,no,1,"[3, 0, 4, -2, -1, -2, 4, -2, -10, 0, -4, -10, 0, 4, -4, -4, 6, 12, 4, 8, 4, 14, -10, -1, 6]"
2.2.5.1-979.4-a,979,979.4,1,"[2, 2]",no,no,1,"[3, 2, -1, -2, -1, -5, 2, 1, -1, -4, 8, -2, 0, 6, 0, -3, -10, -5, 8, 3, 4, 4, -1, -1, -2]"
2.2.5.1-979.4-b,979,979.4,1,"[2, 2]",no,no,1,"[-3, 0, -4, 2, 1, -4, 0, 2, -6, 0, -2, -12, -10, -8, -6, 12, 0, -6, -4, 16, 8, 2, -1, -18, 6]"
2.2.5.1-980.1-a,980,980.1,1,"[2, 2]",yes,no,1,"[1, -1, -6, 4, 4, 0, 0, 6, 6, 8, 8, 2, 2, 1, -8, -8, -14, -14, -16, -16, -8, -8, 10, 10, -6]"
2.2.5.1-991.1-a,991,991.1,1,"[2, 2]",no,no,1,"[-1, -1, -3, 1, -4, -3, 4, -8, 8, -2, -8, -9, 6, 2, 4, -8, 2, -1, -1, 6, -4, 3, 7, 0, -5]"
2.2.5.1-991.1-b,991,991.1,1,"[2, 2]",no,no,1,"[1, 4, -4, 4, -2, 4, 0, 2, -10, -4, 0, -8, 6, 8, -4, 0, 12, 4, 0, -12, 4, -8, -14, -2, -6]"
2.2.5.1-991.2-a,991,991.2,1,"[2, 2]",no,no,1,"[-1, -1, -3, -4, 1, 4, -3, 8, -8, -8, -2, 6, -9, 2, -8, 4, -1, 2, 6, -1, 3, -4, 0, 7, -11]"
2.2.5.1-991.2-b,991,991.2,1,"[2, 2]",no,no,1,"[1, 4, -4, -2, 4, 0, 4, -10, 2, 0, -4, 6, -8, 8, 0, -4, 4, 12, -12, 0, -8, 4, -2, -14, -6]"
2.2.5.1-995.1-a,995,995.1,1,"[2, 2]",no,no,1,"[-1, 1, -4, -4, -6, 4, 0, 0, 0, -10, 2, -2, -2, 10, -8, 4, 2, 2, 12, -6, 4, -12, 4, 12, -10]"
2.2.5.1-995.2-a,995,995.2,1,"[2, 2]",no,no,1,"[-1, 1, -4, -6, -4, 0, 4, 0, 0, 2, -10, -2, -2, 10, 4, -8, 2, 2, -6, 12, -12, 4, 12, 4, 6]"
