label,short_label,conductor_norm,conductor_label,iso_label,number,ainvs,bad_primes,non_min_p,base_change,sealed
2.2.8.1-272.2-a4,272.2-a4,272,272.2,a,4,"0,1;1,-1;0,0;-66,29;-29,-14","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b1,272.2-b1,272,272.2,b,1,"0,1;0,1;0,0;1,0;0,0","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b2,272.2-b2,272,272.2,b,2,"0,1;0,1;0,0;-14,30;126,-84","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b3,272.2-b3,272,272.2,b,3,"0,1;0,1;0,0;-34,20;102,-76","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b4,272.2-b4,272,272.2,b,4,"0,1;0,1;0,0;-534,330;6334,-4356","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b5,272.2-b5,272,272.2,b,5,"0,1;0,1;0,0;-4,0;-2,-4","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-b6,272.2-b6,272,272.2,b,6,"0,1;0,1;0,0;-54,-20;-194,-108","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-c1,272.2-c1,272,272.2,c,1,"0,0;0,1;0,0;-77,-58;356,247","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-c2,272.2-c2,272,272.2,c,2,"0,0;0,1;0,0;3,2;4,3","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-c3,272.2-c3,272,272.2,c,3,"0,0;0,-1;0,0;-5,-2;4,5","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-c4,272.2-c4,272,272.2,c,4,"0,0;1,0;0,0;-208,134;1298,-900","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-d1,272.2-d1,272,272.2,d,1,"0,1;-1,1;0,1;-1,0;1,-1","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-272.2-d2,272.2-d2,272,272.2,d,2,"0,1;-1,1;0,1;-21,10;53,-35","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-279.1-a1,279.1-a1,279,279.1,a,1,"1,1;-1,-1;0,1;1,-2;0,0","[""(-4*w-1)"", ""(3)""]",[],[],0
2.2.8.1-279.1-b1,279.1-b1,279,279.1,b,1,"1,1;0,0;0,0;-7,-3;6,3","[""(-4*w-1)"", ""(3)""]",[],[],0
2.2.8.1-279.2-a1,279.2-a1,279,279.2,a,1,"1,1;-1,0;0,1;1,1;0,0","[""(4*w-1)"", ""(3)""]",[],[],0
2.2.8.1-279.2-b1,279.2-b1,279,279.2,b,1,"1,1;0,-1;0,0;-7,3;6,-3","[""(4*w-1)"", ""(3)""]",[],[],0
2.2.8.1-281.1-a1,281.1-a1,281,281.1,a,1,"1,1;1,1;0,1;-34,-16;59,31","[""(-2*w+17)""]",[],[],0
2.2.8.1-281.1-b1,281.1-b1,281,281.1,b,1,"0,0;0,1;1,0;1,0;0,0","[""(-2*w+17)""]",[],[],0
2.2.8.1-281.2-a1,281.2-a1,281,281.2,a,1,"1,1;1,1;0,0;-33,19;94,-65","[""(2*w+17)""]",[],[],0
2.2.8.1-281.2-b1,281.2-b1,281,281.2,b,1,"0,0;0,-1;1,0;1,0;0,0","[""(2*w+17)""]",[],[],0
2.2.8.1-284.1-a1,284.1-a1,284,284.1,a,1,"0,0;-1,1;0,0;-7,4;-6,3","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-284.1-a2,284.1-a2,284,284.1,a,2,"0,1;-1,-1;0,1;-1,-6;-5,5","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-284.1-a3,284.1-a3,284,284.1,a,3,"0,1;-1,-1;0,1;-6,-1;-4,0","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-284.1-a4,284.1-a4,284,284.1,a,4,"0,1;-1,-1;0,1;-71,-36;-209,-165","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-284.2-a1,284.2-a1,284,284.2,a,1,"0,1;-1,1;0,1;-1,6;-5,-5","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-284.2-a2,284.2-a2,284,284.2,a,2,"0,1;-1,1;0,1;-6,1;-4,0","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-284.2-a3,284.2-a3,284,284.2,a,3,"0,1;-1,1;0,1;-71,36;-209,165","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-284.2-a4,284.2-a4,284,284.2,a,4,"0,0;-1,-1;0,0;-7,-4;-6,-3","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-287.1-a1,287.1-a1,287,287.1,a,1,"1,0;1,-1;1,1;-20,14;-16,9","[""(-2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.1-a2,287.1-a2,287,287.1,a,2,"1,0;1,-1;1,1;0,-1;0,-1","[""(-2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.1-a3,287.1-a3,287,287.1,a,3,"1,0;1,-1;1,1;-15,9;18,-14","[""(-2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.1-a4,287.1-a4,287,287.1,a,4,"1,0;1,-1;1,1;-250,164;1824,-1309","[""(-2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.2-a1,287.2-a1,287,287.2,a,1,"1,0;-1,0;1,1;-1657,-950;-32404,-21455","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a2,287.2-a2,287,287.2,a,2,"1,0;-1,0;1,1;-42,-35;-984,-710","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a3,287.2-a3,287,287.2,a,3,"1,0;-1,0;1,1;-7,55;164,-113","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a4,287.2-a4,287,287.2,a,4,"1,0;-1,0;1,1;-12,-5;6,0","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a5,287.2-a5,287,287.2,a,5,"1,1;0,1;0,1;-95,64;478,-345","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a6,287.2-a6,287,287.2,a,6,"1,1;0,1;0,1;-5,4;10,-7","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a7,287.2-a7,287,287.2,a,7,"1,1;0,1;0,1;-390,214;-3077,1890","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.2-a8,287.2-a8,287,287.2,a,8,"1,1;0,1;0,1;-125,-911;-27668,4130","[""(-2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.3-a1,287.3-a1,287,287.3,a,1,"1,1;0,1;0,0;-4,-3;3,2","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a2,287.3-a2,287,287.3,a,2,"1,0;-1,0;1,1;-42,34;-984,709","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a3,287.3-a3,287,287.3,a,3,"1,1;0,1;0,0;-124,912;-25845,-4255","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a4,287.3-a4,287,287.3,a,4,"1,1;0,1;0,0;-389,-213;-3504,-2280","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a5,287.3-a5,287,287.3,a,5,"1,1;0,1;0,0;-94,-63;351,250","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a6,287.3-a6,287,287.3,a,6,"1,0;-1,0;1,1;-1657,949;-32404,21454","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a7,287.3-a7,287,287.3,a,7,"1,0;-1,0;1,1;-12,4;6,-1","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.3-a8,287.3-a8,287,287.3,a,8,"1,0;-1,0;1,1;-7,-56;164,112","[""(2*w+1)"", ""(-2*w+7)""]",[],[],0
2.2.8.1-287.4-a1,287.4-a1,287,287.4,a,1,"1,0;1,1;1,1;0,0;0,0","[""(2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.4-a2,287.4-a2,287,287.4,a,2,"1,0;1,1;1,1;-20,-15;-16,-10","[""(2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.4-a3,287.4-a3,287,287.4,a,3,"1,0;1,1;1,1;-15,-10;18,13","[""(2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-287.4-a4,287.4-a4,287,287.4,a,4,"1,0;1,1;1,1;-250,-165;1824,1308","[""(2*w+1)"", ""(2*w+7)""]",[],[],0
2.2.8.1-288.1-a1,288.1-a1,288,288.1,a,1,"0,0;0,-1;0,0;-1,0;0,3","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-a2,288.1-a2,288,288.1,a,2,"0,1;0,0;0,1;-73,-50;-7,-4","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-a3,288.1-a3,288,288.1,a,3,"0,0;0,1;0,0;-11,0;0,7","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-a4,288.1-a4,288,288.1,a,4,"0,1;-1,0;0,1;-73,50;6,-4","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-b1,288.1-b1,288,288.1,b,1,"0,1;0,0;0,0;2,0;1,0","[""(w)"", ""(3)""]",[],"[""96.b4"", ""192.a4""]",0
2.2.8.1-288.1-b2,288.1-b2,288,288.1,b,2,"0,0;1,0;0,0;-2,0;0,0","[""(w)"", ""(3)""]",[],"[""192.a2"", ""96.b3""]",0
2.2.8.1-288.1-b3,288.1-b3,288,288.1,b,3,"0,0;-1,0;0,0;-4,0;-2,0","[""(w)"", ""(3)""]",[],"[""96.b2"", ""192.a3""]",0
2.2.8.1-288.1-b4,288.1-b4,288,288.1,b,4,"0,1;0,0;0,1;-9,0;7,0","[""(w)"", ""(3)""]",[],"[""96.b1"", ""192.a1""]",0
2.2.8.1-288.1-c1,288.1-c1,288,288.1,c,1,"0,1;-1,0;0,0;2,0;-1,0","[""(w)"", ""(3)""]",[],"[""96.a4"", ""192.c4""]",0
2.2.8.1-288.1-c2,288.1-c2,288,288.1,c,2,"0,0;-1,0;0,0;-2,0;0,0","[""(w)"", ""(3)""]",[],"[""192.c2"", ""96.a3""]",0
2.2.8.1-288.1-c3,288.1-c3,288,288.1,c,3,"0,0;1,0;0,0;-4,0;2,0","[""(w)"", ""(3)""]",[],"[""96.a2"", ""192.c3""]",0
2.2.8.1-288.1-c4,288.1-c4,288,288.1,c,4,"0,1;-1,0;0,1;-9,0;-8,0","[""(w)"", ""(3)""]",[],"[""96.a1"", ""192.c1""]",0
2.2.8.1-288.1-d1,288.1-d1,288,288.1,d,1,"0,0;0,1;0,0;-1,0;0,-3","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-d2,288.1-d2,288,288.1,d,2,"0,1;-1,0;0,1;-73,-50;6,4","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-d3,288.1-d3,288,288.1,d,3,"0,0;0,-1;0,0;-11,0;0,-7","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-288.1-d4,288.1-d4,288,288.1,d,4,"0,1;0,0;0,1;-73,50;-7,4","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-289.1-a1,289.1-a1,289,289.1,a,1,"1,0;-1,0;1,0;-1,0;-14,0","[""(-3*w-1)"", ""(3*w-1)""]",[],"[""17.a3"", ""1088.i3""]",0
2.2.8.1-289.1-a2,289.1-a2,289,289.1,a,2,"1,0;-1,0;1,0;-1,0;0,0","[""(-3*w-1)"", ""(3*w-1)""]",[],"[""17.a4"", ""1088.i4""]",0
2.2.8.1-289.1-a3,289.1-a3,289,289.1,a,3,"1,0;-1,0;1,0;-6,0;-4,0","[""(-3*w-1)"", ""(3*w-1)""]",[],"[""17.a2"", ""1088.i2""]",0
2.2.8.1-289.1-a4,289.1-a4,289,289.1,a,4,"1,0;-1,0;1,0;-91,0;-310,0","[""(-3*w-1)"", ""(3*w-1)""]",[],"[""17.a1"", ""1088.i1""]",0
2.2.8.1-289.2-a1,289.2-a1,289,289.2,a,1,"0,1;0,-1;1,0;52,-88;1306,-741","[""(3*w-1)""]",[],[],0
2.2.8.1-289.2-a2,289.2-a2,289,289.2,a,2,"0,1;0,-1;1,0;-8,7;-53,38","[""(3*w-1)""]",[],[],0
2.2.8.1-289.2-a3,289.2-a3,289,289.2,a,3,"0,1;-1,1;1,1;-59,38;-197,139","[""(3*w-1)""]",[],[],0
2.2.8.1-289.2-a4,289.2-a4,289,289.2,a,4,"0,1;-1,1;1,1;-379,63;2778,-694","[""(3*w-1)""]",[],[],0
2.2.8.1-289.3-a1,289.3-a1,289,289.3,a,1,"0,1;0,1;1,0;-8,-8;-53,-38","[""(-3*w-1)""]",[],[],0
2.2.8.1-289.3-a2,289.3-a2,289,289.3,a,2,"0,1;0,1;1,0;52,87;1306,741","[""(-3*w-1)""]",[],[],0
2.2.8.1-289.3-a3,289.3-a3,289,289.3,a,3,"0,1;-1,-1;1,1;-379,-64;2778,693","[""(-3*w-1)""]",[],[],0
2.2.8.1-289.3-a4,289.3-a4,289,289.3,a,4,"0,1;-1,-1;1,1;-59,-39;-197,-140","[""(-3*w-1)""]",[],[],0
2.2.8.1-292.1-a1,292.1-a1,292,292.1,a,1,"0,0;-1,-1;0,1;0,1;0,0","[""(w)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-292.2-a1,292.2-a1,292,292.2,a,1,"0,0;-1,1;0,1;0,-1;0,0","[""(w)"", ""(2*w+9)""]",[],[],0
2.2.8.1-302.1-a1,302.1-a1,302,302.1,a,1,"1,1;-1,1;0,0;1,0;3,-2","[""(w)"", ""(-3*w+13)""]",[],[],0
2.2.8.1-302.2-a1,302.2-a1,302,302.2,a,1,"1,1;-1,1;0,1;0,-1;2,2","[""(w)"", ""(3*w+13)""]",[],[],0
2.2.8.1-306.1-a1,306.1-a1,306,306.1,a,1,"1,1;-1,1;0,1;-15,8;11,33","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-b1,306.1-b1,306,306.1,b,1,"1,1;-1,-1;1,0;-1,-1;-3,-2","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-b2,306.1-b2,306,306.1,b,2,"1,1;-1,-1;1,0;-61,-26;71,20","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-b3,306.1-b3,306,306.1,b,3,"1,0;1,-1;1,1;-27,17;43,-32","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-b4,306.1-b4,306,306.1,b,4,"1,0;1,-1;1,1;-117,62;-623,400","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-c1,306.1-c1,306,306.1,c,1,"1,0;0,-1;1,0;-97,-39;326,322","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-d1,306.1-d1,306,306.1,d,1,"1,1;1,0;1,1;-12,0;-9,10","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-d2,306.1-d2,306,306.1,d,2,"1,0;1,-1;1,0;292,371;-97351,-67713","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-e1,306.1-e1,306,306.1,e,1,"1,1;0,-1;0,0;-181,-106;-1203,-791","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.1-e2,306.1-e2,306,306.1,e,2,"1,1;0,-1;0,0;-1,-1;-3,-2","[""(w)"", ""(-3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-a1,306.2-a1,306,306.2,a,1,"1,1;-1,1;0,0;-14,-9;-6,-48","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-b1,306.2-b1,306,306.2,b,1,"1,1;-1,0;1,0;-1,0;-3,2","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-b2,306.2-b2,306,306.2,b,2,"1,0;1,1;1,1;-117,-63;-623,-401","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-b3,306.2-b3,306,306.2,b,3,"1,0;1,1;1,1;-27,-18;43,31","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-b4,306.2-b4,306,306.2,b,4,"1,1;-1,0;1,0;-61,25;71,-20","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-c1,306.2-c1,306,306.2,c,1,"1,0;0,1;1,0;-97,39;326,-322","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-d1,306.2-d1,306,306.2,d,1,"1,0;1,1;1,0;292,-371;-97351,67713","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-d2,306.2-d2,306,306.2,d,2,"1,1;1,-1;1,1;-12,-2;-9,-11","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-e1,306.2-e1,306,306.2,e,1,"1,1;0,0;0,0;-181,106;-1203,791","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-306.2-e2,306.2-e2,306,306.2,e,2,"1,1;0,0;0,0;-1,1;-3,2","[""(w)"", ""(3*w-1)"", ""(3)""]",[],[],0
2.2.8.1-313.1-a1,313.1-a1,313,313.1,a,1,"1,1;-1,0;0,1;-17,9;-28,18","[""(13*w-5)""]",[],[],0
2.2.8.1-313.1-b1,313.1-b1,313,313.1,b,1,"0,1;-1,-1;1,0;0,0;0,0","[""(13*w-5)""]",[],[],0
2.2.8.1-313.1-c1,313.1-c1,313,313.1,c,1,"1,0;0,-1;0,1;0,-1;1,1","[""(13*w-5)""]",[],[],0
2.2.8.1-313.2-a1,313.2-a1,313,313.2,a,1,"1,1;-1,-1;0,1;-17,-10;-28,-18","[""(-13*w-5)""]",[],[],0
2.2.8.1-313.2-b1,313.2-b1,313,313.2,b,1,"0,1;-1,1;1,0;0,-1;0,0","[""(-13*w-5)""]",[],[],0
2.2.8.1-313.2-c1,313.2-c1,313,313.2,c,1,"1,0;0,1;0,1;0,0;1,-1","[""(-13*w-5)""]",[],[],0
2.2.8.1-316.1-a1,316.1-a1,316,316.1,a,1,"0,1;1,1;0,1;-11,2;-3,11","[""(w)"", ""(w+9)""]",[],[],0
2.2.8.1-316.1-a2,316.1-a2,316,316.1,a,2,"0,1;1,1;0,1;-6,-3;2,2","[""(w)"", ""(w+9)""]",[],[],0
2.2.8.1-316.2-a1,316.2-a1,316,316.2,a,1,"0,1;1,-1;0,1;-6,3;2,-2","[""(w)"", ""(w-9)""]",[],[],0
2.2.8.1-316.2-a2,316.2-a2,316,316.2,a,2,"0,1;1,-1;0,1;-11,-2;-3,-11","[""(w)"", ""(w-9)""]",[],[],0
2.2.8.1-322.1-a1,322.1-a1,322,322.1,a,1,"1,1;-1,-1;0,0;-880,388;12000,-6048","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-a2,322.1-a2,322,322.1,a,2,"1,1;-1,-1;0,0;-240,-92;1504,960","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-b1,322.1-b1,322,322.1,b,1,"1,0;-1,-1;0,1;-7,-3;11,7","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-b2,322.1-b2,322,322.1,b,2,"1,0;-1,-1;0,1;-27,-23;-57,-49","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-b3,322.1-b3,322,322.1,b,3,"1,0;-1,-1;0,1;-182,-83;-1002,-554","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-b4,322.1-b4,322,322.1,b,4,"1,1;1,1;0,0;-794,465;-34678,23936","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-c1,322.1-c1,322,322.1,c,1,"1,1;1,1;1,1;-71,-35;-393,-281","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-c2,322.1-c2,322,322.1,c,2,"1,1;1,1;1,1;-1,10;23,-1","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-c3,322.1-c3,322,322.1,c,3,"1,1;1,1;1,1;-1,0;-1,-1","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-c4,322.1-c4,322,322.1,c,4,"1,1;1,1;1,1;-71,-40;-377,-253","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-d1,322.1-d1,322,322.1,d,1,"1,0;-1,1;1,1;-43,-27;-5,-2","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-d2,322.1-d2,322,322.1,d,2,"1,1;-1,1;1,1;-123,67;-565,424","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e1,322.1-e1,322,322.1,e,1,"1,1;0,-1;1,0;-44,3;98,180","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e2,322.1-e2,322,322.1,e,2,"1,1;0,-1;1,0;-1819,1528;-53784,31695","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e3,322.1-e3,322,322.1,e,3,"1,1;0,-1;1,0;-4,-2;0,0","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e4,322.1-e4,322,322.1,e,4,"1,1;0,-1;1,0;-659,-292;4816,4575","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e5,322.1-e5,322,322.1,e,5,"1,1;0,-1;1,0;-279,-22;-1780,-105","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e6,322.1-e6,322,322.1,e,6,"1,1;0,-1;1,0;-34,-22;96,70","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e7,322.1-e7,322,322.1,e,7,"1,1;0,-1;1,0;-159,-102;-1028,-705","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.1-e8,322.1-e8,322,322.1,e,8,"1,0;1,0;0,0;225,-180;-649,495","[""(w)"", ""(2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.2-a1,322.2-a1,322,322.2,a,1,"1,1;0,-1;1,1;0,-3;6,2","[""(w)"", ""(2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.2-a2,322.2-a2,322,322.2,a,2,"1,1;0,-1;1,1;-15,17;-208,-50","[""(w)"", ""(2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.2-b1,322.2-b1,322,322.2,b,1,"1,1;1,0;1,1;0,2;1,3","[""(w)"", ""(2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.2-c1,322.2-c1,322,322.2,c,1,"1,1;0,0;0,1;-1,-5;-45,24","[""(w)"", ""(2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.2-c2,322.2-c2,322,322.2,c,2,"1,0;1,0;1,0;0,0;-3,-2","[""(w)"", ""(2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.3-a1,322.3-a1,322,322.3,a,1,"1,1;0,0;1,1;-15,-19;-208,49","[""(w)"", ""(-2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.3-a2,322.3-a2,322,322.3,a,2,"1,1;0,0;1,1;0,1;6,-3","[""(w)"", ""(-2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.3-b1,322.3-b1,322,322.3,b,1,"1,1;1,-1;1,1;0,-4;1,-4","[""(w)"", ""(-2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.3-c1,322.3-c1,322,322.3,c,1,"1,0;1,0;1,0;0,0;-3,2","[""(w)"", ""(-2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.3-c2,322.3-c2,322,322.3,c,2,"1,1;0,-1;0,1;-1,4;-45,-24","[""(w)"", ""(-2*w+1)"", ""(-w+5)""]",[],[],0
2.2.8.1-322.4-a1,322.4-a1,322,322.4,a,1,"1,1;-1,0;0,0;-240,92;1504,-960","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-a2,322.4-a2,322,322.4,a,2,"1,1;-1,0;0,0;-880,-388;12000,6048","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-b1,322.4-b1,322,322.4,b,1,"1,1;1,1;0,1;-795,-462;-35605,-24731","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-b2,322.4-b2,322,322.4,b,2,"1,0;-1,1;0,1;-27,22;-57,49","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-b3,322.4-b3,322,322.4,b,3,"1,0;-1,1;0,1;-7,2;11,-7","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-b4,322.4-b4,322,322.4,b,4,"1,0;-1,1;0,1;-182,82;-1002,554","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-c1,322.4-c1,322,322.4,c,1,"1,1;1,1;1,0;-70,37;-321,210","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-c2,322.4-c2,322,322.4,c,2,"1,1;1,1;1,0;0,2;1,0","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-c3,322.4-c3,322,322.4,c,3,"1,1;1,1;1,0;-70,42;-295,182","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-c4,322.4-c4,322,322.4,c,4,"1,1;1,1;1,0;0,-8;5,0","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-d1,322.4-d1,322,322.4,d,1,"1,1;-1,1;1,0;-122,-69;-701,-547","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-d2,322.4-d2,322,322.4,d,2,"1,0;-1,-1;1,1;-43,26;-5,1","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-e1,322.4-e1,322,322.4,e,1,"1,1;0,0;1,0;-659,291;4816,-4575","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-e2,322.4-e2,322,322.4,e,2,"1,0;1,0;0,0;225,180;-649,-495","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-e3,322.4-e3,322,322.4,e,3,"1,1;0,0;1,0;-34,21;96,-70","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-e4,322.4-e4,322,322.4,e,4,"1,1;0,0;1,0;-159,101;-1028,705","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
2.2.8.1-322.4-e5,322.4-e5,322,322.4,e,5,"1,1;0,0;1,0;-4,1;0,0","[""(w)"", ""(-2*w+1)"", ""(-w-5)""]",[],[],0
