lmfdb_label,Clabel,conductor,ainvs
336.e1,336c3,336,"[0, 1, 0, -4032, -99900]"
336.e2,336c4,336,"[0, 1, 0, -392, 228]"
336.e3,336c2,336,"[0, 1, 0, -252, -1620]"
336.e4,336c1,336,"[0, 1, 0, -7, -52]"
336.f1,336f2,336,"[0, 1, 0, -36, 72]"
336.f2,336f1,336,"[0, 1, 0, -1, 2]"
338.a1,338f2,338,"[1, -1, 0, -35944, -2868878]"
338.a2,338f1,338,"[1, -1, 0, -454, 5812]"
338.b1,338d2,338,"[1, 1, 0, -54421, 4945517]"
338.b2,338d1,338,"[1, 1, 0, 504, -13112]"
338.c1,338a2,338,"[1, -1, 0, -389, -2859]"
338.c2,338a1,338,"[1, -1, 0, 1, 1]"
338.d1,338e2,338,"[1, 1, 1, -322, 2127]"
338.d2,338e1,338,"[1, 1, 1, 3, -5]"
338.e1,338b2,338,"[1, -1, 1, -65773, -6478507]"
338.e2,338b1,338,"[1, -1, 1, 137, 2643]"
338.f1,338c3,338,"[1, 0, 0, -77659, -8336303]"
338.f2,338c2,338,"[1, 0, 0, -764, -16264]"
338.f3,338c1,338,"[1, 0, 0, 81, 467]"
339.a1,339c1,339,"[0, 1, 1, -2, 2]"
339.b1,339a1,339,"[0, 1, 1, -441, 3422]"
339.c1,339b1,339,"[0, -1, 1, -112, 501]"
340.a1,340a1,340,"[0, 0, 0, -28, 57]"
340.a2,340a2,340,"[0, 0, 0, -23, 78]"
342.a1,342e2,342,"[1, -1, 0, -33, -65]"
342.a2,342e1,342,"[1, -1, 0, -3, 1]"
342.b1,342f3,342,"[1, -1, 0, -787968, 269419360]"
342.b2,342f2,342,"[1, -1, 0, -49248, 4218880]"
342.b3,342f4,342,"[1, -1, 0, -47808, 4476064]"
342.b4,342f1,342,"[1, -1, 0, -3168, 62464]"
342.c1,342c3,342,"[1, -1, 0, -3852, 92988]"
342.c2,342c4,342,"[1, -1, 0, -3762, 97470]"
342.c3,342c1,342,"[1, -1, 0, -72, 0]"
342.c4,342c2,342,"[1, -1, 0, 288, -216]"
342.d1,342g2,342,"[1, -1, 0, -630, 6898]"
342.d2,342g1,342,"[1, -1, 0, 0, -32]"
342.e1,342a3,342,"[1, -1, 1, -770, 66305]"
342.e2,342a1,342,"[1, -1, 1, -140, -601]"
342.e3,342a2,342,"[1, -1, 1, 85, -2437]"
342.f1,342b1,342,"[1, -1, 1, -860, 9915]"
342.f2,342b2,342,"[1, -1, 1, -770, 12003]"
342.g1,342d2,342,"[1, -1, 1, -299, 2053]"
342.g2,342d1,342,"[1, -1, 1, -29, 1]"
344.a1,344a1,344,"[0, 0, 0, 4, 4]"
345.a1,345f1,345,"[0, 1, 1, -100, 406]"
345.b1,345d3,345,"[1, 0, 0, -411, -3234]"
345.b2,345d4,345,"[1, 0, 0, -381, 2820]"
345.b3,345d2,345,"[1, 0, 0, -36, -9]"
345.b4,345d1,345,"[1, 0, 0, 9, 0]"
345.c1,345a1,345,"[0, -1, 1, -731, -7369]"
345.d1,345b1,345,"[0, 1, 1, -1, 1]"
345.e1,345c4,345,"[1, 0, 1, -30134, 2010071]"
345.e2,345c3,345,"[1, 0, 1, -16564, -807613]"
345.e3,345c2,345,"[1, 0, 1, -2189, 20387]"
345.e4,345c1,345,"[1, 0, 1, 456, 2401]"
345.f1,345e1,345,"[0, -1, 1, 30, -97]"
346.a1,346b1,346,"[1, 1, 1, -7, -3]"
346.b1,346a1,346,"[1, 0, 0, -16, -26]"
347.a1,347a1,347,"[0, 1, 1, 2, 0]"
348.a1,348c1,348,"[0, -1, 0, -94, 3973]"
348.b1,348a1,348,"[0, -1, 0, 2, 1]"
348.c1,348d1,348,"[0, 1, 0, -50, 129]"
348.d1,348b1,348,"[0, 1, 0, -2, -3]"
350.a1,350c2,350,"[1, 1, 0, -45, -185]"
350.a2,350c1,350,"[1, 1, 0, 5, 5]"
350.b1,350a3,350,"[1, -1, 0, -6692, -209034]"
350.b2,350a4,350,"[1, -1, 0, -2192, 37466]"
350.b3,350a2,350,"[1, -1, 0, -442, -2784]"
350.b4,350a1,350,"[1, -1, 0, 58, -284]"
350.c1,350e1,350,"[1, -1, 0, -4492, 126416]"
350.d1,350f1,350,"[1, -1, 1, -180, 1047]"
350.e1,350b2,350,"[1, 0, 0, -1138, -20858]"
350.e2,350b1,350,"[1, 0, 0, 112, 392]"
350.f1,350d6,350,"[1, 1, 1, -68263, -6893219]"
350.f2,350d5,350,"[1, 1, 1, -4263, -109219]"
350.f3,350d4,350,"[1, 1, 1, -888, -8719]"
350.f4,350d2,350,"[1, 1, 1, -263, 1531]"
350.f5,350d1,350,"[1, 1, 1, -13, 31]"
350.f6,350d3,350,"[1, 1, 1, 112, -719]"
352.a1,352f1,352,"[0, 0, 0, 8, 112]"
352.b1,352d1,352,"[0, -1, 0, 3, -11]"
352.c1,352c1,352,"[0, -1, 0, -45, 133]"
352.d1,352b1,352,"[0, 1, 0, 3, 11]"
352.e1,352a1,352,"[0, 1, 0, -45, -133]"
352.f1,352e1,352,"[0, 0, 0, 8, -112]"
353.a1,353a2,353,"[1, 1, 1, -7, 4]"
353.a2,353a1,353,"[1, 1, 1, -2, 16]"
354.a1,354c1,354,"[1, 1, 0, -715, 7069]"
354.b1,354d3,354,"[1, 1, 0, -644, 6018]"
354.b2,354d2,354,"[1, 1, 0, -54, 0]"
354.b3,354d1,354,"[1, 1, 0, -34, -92]"
354.b4,354d4,354,"[1, 1, 0, 216, 270]"
354.c1,354b2,354,"[1, 0, 1, -216, -1250]"
354.c2,354b1,354,"[1, 0, 1, 9, -8]"
354.d1,354f1,354,"[1, 1, 1, -5, 11]"
354.e1,354a1,354,"[1, 1, 1, -3, -3]"
354.e2,354a2,354,"[1, 1, 1, 7, -7]"
354.f1,354e1,354,"[1, 1, 1, -23511, -1393299]"
354.f2,354e2,354,"[1, 1, 1, -13271, -2601619]"
355.a1,355a2,355,"[0, 1, 1, -95, -396]"
355.a2,355a1,355,"[0, 1, 1, 5, -1]"
356.a1,356a1,356,"[0, -1, 0, 4, -8]"
357.a1,357d1,357,"[0, 1, 1, -42, 110]"
357.b1,357a1,357,"[0, -1, 1, 3565, 72914]"
357.c1,357b1,357,"[0, -1, 1, -5, -16]"
357.d1,357c1,357,"[0, 1, 1, 20, -17]"
358.a1,358a1,358,"[1, 1, 0, 55, 197]"
358.b1,358b1,358,"[1, 0, 0, -18, 28]"
358.b2,358b2,358,"[1, 0, 0, 32, 150]"
359.a1,359b1,359,"[1, -1, 1, -7, 8]"
359.b1,359a1,359,"[1, 0, 1, -23, 39]"
360.a1,360e3,360,"[0, 0, 0, -963, 11502]"
360.a2,360e2,360,"[0, 0, 0, -63, 162]"
360.a3,360e1,360,"[0, 0, 0, -18, -27]"
360.a4,360e4,360,"[0, 0, 0, 117, 918]"
360.b1,360a5,360,"[0, 0, 0, -28803, 1881502]"
360.b2,360a3,360,"[0, 0, 0, -1803, 29302]"
360.b3,360a6,360,"[0, 0, 0, -723, 64078]"
360.b4,360a2,360,"[0, 0, 0, -183, -182]"
360.b5,360a1,360,"[0, 0, 0, -138, -623]"
360.b6,360a4,360,"[0, 0, 0, 717, -1442]"
360.c1,360b2,360,"[0, 0, 0, -123, -522]"
360.c2,360b1,360,"[0, 0, 0, -3, -18]"
360.d1,360c2,360,"[0, 0, 0, -1107, 14094]"
360.d2,360c1,360,"[0, 0, 0, -27, 486]"
360.e1,360d4,360,"[0, 0, 0, -1947, 33046]"
360.e2,360d3,360,"[0, 0, 0, -1227, -16346]"
360.e3,360d2,360,"[0, 0, 0, -147, 286]"
360.e4,360d1,360,"[0, 0, 0, 33, 34]"
361.a1,361a2,361,"[0, 0, 1, -13718, -619025]"
361.a2,361a1,361,"[0, 0, 1, -38, 90]"
361.b1,361b3,361,"[0, -1, 1, -277729, 56427893]"
361.b2,361b2,361,"[0, -1, 1, -3369, 81208]"
361.b3,361b1,361,"[0, -1, 1, 241, -17]"
362.a1,362a1,362,"[1, 1, 0, -4, 2]"
362.b1,362b1,362,"[1, 1, 1, 6, 7]"
363.a1,363c1,363,"[0, -1, 1, 444, -826]"
363.b1,363a3,363,"[1, 1, 1, -17729, -915100]"
363.b2,363a2,363,"[1, 1, 1, -1394, -6874]"
363.b3,363a1,363,"[1, 1, 1, -789, 8130]"
363.b4,363a4,363,"[1, 1, 1, 5261, -46804]"
363.c1,363b1,363,"[0, -1, 1, 4, -1]"
364.a1,364b1,364,"[0, 1, 0, -5, 7]"
364.b1,364a1,364,"[0, 0, 0, -584, 5444]"
366.a1,366e3,366,"[1, 1, 0, -1301, -18615]"
366.a2,366e4,366,"[1, 1, 0, -141, 129]"
366.a3,366e2,366,"[1, 1, 0, -81, -315]"
366.a4,366e1,366,"[1, 1, 0, -1, -11]"
366.b1,366f1,366,"[1, 0, 1, -5, 20]"
366.b2,366f2,366,"[1, 0, 1, 40, -538]"
366.c1,366c1,366,"[1, 0, 1, -913, -10780]"
366.d1,366g1,366,"[1, 1, 1, -32, 65]"
366.e1,366d1,366,"[1, 1, 1, -7096, -233095]"
366.f1,366b2,366,"[1, 0, 0, -515, -5697]"
366.f2,366b1,366,"[1, 0, 0, -5, 33]"
366.g1,366a1,366,"[1, 0, 0, -205, -1147]"
368.a1,368g1,368,"[0, 0, 0, -55, 157]"
368.b1,368e2,368,"[0, -1, 0, -18, 43]"
368.b2,368e1,368,"[0, -1, 0, 2, -1]"
368.c1,368a2,368,"[0, 0, 0, -35, -62]"
368.c2,368a1,368,"[0, 0, 0, 5, -6]"
368.d1,368b2,368,"[0, 0, 0, -2723, 54690]"
368.d2,368b1,368,"[0, 0, 0, -163, 930]"
368.e1,368d1,368,"[0, 1, 0, 0, -1]"
368.f1,368c1,368,"[0, 1, 0, -4, -5]"
368.g1,368f1,368,"[0, 0, 0, -1, -1]"
369.a1,369a1,369,"[0, 0, 1, 6, 13]"
369.b1,369b1,369,"[0, 0, 1, -93, -369]"
369.b2,369b2,369,"[0, 0, 1, 177, 24201]"
370.a1,370c3,370,"[1, 0, 1, -54, 146]"
370.a2,370c1,370,"[1, 0, 1, -19, 342]"
370.a3,370c2,370,"[1, 0, 1, 166, -9204]"
370.b1,370a3,370,"[1, -1, 0, -395, -2925]"
370.b2,370a2,370,"[1, -1, 0, -25, -39]"
370.b3,370a1,370,"[1, -1, 0, -5, 5]"
370.b4,370a4,370,"[1, -1, 0, 25, -209]"
370.c1,370b1,370,"[1, 1, 0, 13, -19]"
370.d1,370d3,370,"[1, 0, 0, -5275, -147903]"
370.d2,370d4,370,"[1, 0, 0, -5255, -149075]"
370.d3,370d1,370,"[1, 0, 0, -75, -143]"
370.d4,370d2,370,"[1, 0, 0, 245, -975]"
371.a1,371a1,371,"[1, 1, 0, -35, -98]"
371.b1,371b1,371,"[0, 0, 1, -31, -67]"
372.a1,372a1,372,"[0, -1, 0, -6, 9]"
372.b1,372d1,372,"[0, 1, 0, -2, 9]"
372.c1,372b2,372,"[0, 1, 0, -164, 756]"
372.c2,372b1,372,"[0, 1, 0, -9, 12]"
372.d1,372c2,372,"[0, 1, 0, -250914, -48460347]"
372.d2,372c1,372,"[0, 1, 0, -3054, -69327]"
373.a1,373a1,373,"[0, 1, 1, -2, -2]"
374.a1,374a1,374,"[1, -1, 0, -32, 0]"
374.a2,374a2,374,"[1, -1, 0, 128, -96]"
377.a1,377a3,377,"[1, -1, 0, -158, -725]"
377.a2,377a2,377,"[1, -1, 0, -13, 0]"
377.a3,377a1,377,"[1, -1, 0, -8, 11]"
377.a4,377a4,377,"[1, -1, 0, 52, -39]"
378.a1,378h1,378,"[1, -1, 0, 441, -1571]"
378.b1,378f1,378,"[1, -1, 0, -141, 681]"
378.b2,378f2,378,"[1, -1, 0, -96, 1088]"
378.b3,378f3,378,"[1, -1, 0, 849, -25939]"
378.c1,378d1,378,"[1, -1, 0, 0, 4]"
378.d1,378b3,378,"[1, -1, 0, -1062, 13590]"
378.d2,378b1,378,"[1, -1, 0, -12, 24]"
378.d3,378b2,378,"[1, -1, 0, 93, -235]"
378.e1,378a3,378,"[1, -1, 1, -9560, -357371]"
378.e2,378a2,378,"[1, -1, 1, -110, -539]"
378.e3,378a1,378,"[1, -1, 1, 10, 5]"
378.f1,378c1,378,"[1, -1, 1, -2, -107]"
378.g1,378e2,378,"[1, -1, 1, -1271, -17117]"
378.g2,378e1,378,"[1, -1, 1, -11, -37]"
378.g3,378e3,378,"[1, -1, 1, 94, 929]"
378.h1,378g1,378,"[1, -1, 1, 3967, 38449]"
380.a1,380a2,380,"[0, 0, 0, -103, -402]"
380.a2,380a1,380,"[0, 0, 0, -8, -3]"
380.b1,380b1,380,"[0, -1, 0, -921, 10346]"
380.b2,380b2,380,"[0, -1, 0, 884, 44280]"
381.a1,381a1,381,"[0, 1, 1, -11, -16]"
381.b1,381b1,381,"[0, 1, 1, -4, -5]"
384.a1,384g1,384,"[0, -1, 0, -35, -69]"
384.a2,384g2,384,"[0, -1, 0, -25, -119]"
384.b1,384d1,384,"[0, -1, 0, -3, 3]"
384.b2,384d2,384,"[0, -1, 0, 7, 9]"
384.c1,384b2,384,"[0, -1, 0, -13, -11]"
384.c2,384b1,384,"[0, -1, 0, 2, -2]"
384.d1,384f2,384,"[0, -1, 0, -141, 693]"
384.d2,384f1,384,"[0, -1, 0, -6, 18]"
384.e1,384h1,384,"[0, 1, 0, -35, 69]"
384.e2,384h2,384,"[0, 1, 0, -25, 119]"
384.f1,384c2,384,"[0, 1, 0, -13, 11]"
384.f2,384c1,384,"[0, 1, 0, 2, 2]"
384.g1,384a1,384,"[0, 1, 0, -3, -3]"
384.g2,384a2,384,"[0, 1, 0, 7, -9]"
384.h1,384e2,384,"[0, 1, 0, -141, -693]"
384.h2,384e1,384,"[0, 1, 0, -6, -18]"
385.a1,385b2,385,"[1, 0, 0, -55, 150]"
385.a2,385b1,385,"[1, 0, 0, 0, 7]"
385.b1,385a4,385,"[1, -1, 1, -10267, 402966]"
385.b2,385a3,385,"[1, -1, 1, -697, 5294]"
385.b3,385a2,385,"[1, -1, 1, -642, 6416]"
385.b4,385a1,385,"[1, -1, 1, -37, 124]"
387.a1,387d3,387,"[1, -1, 1, -2201, -38698]"
387.a2,387d2,387,"[1, -1, 1, -266, 776]"
387.a3,387d1,387,"[1, -1, 1, -221, 1316]"
387.a4,387d4,387,"[1, -1, 1, 949, 5150]"
387.b1,387c1,387,"[1, -1, 1, -2, 2]"
387.c1,387a1,387,"[0, 0, 1, -174, -887]"
387.d1,387b1,387,"[1, -1, 0, -15, -46]"
387.e1,387e1,387,"[0, 0, 1, -3, -9]"
389.a1,389a1,389,"[0, 1, 1, -2, 0]"
390.a1,390a3,390,"[1, 1, 0, -483, -4293]"
390.a2,390a2,390,"[1, 1, 0, -33, -63]"
390.a3,390a1,390,"[1, 1, 0, -13, 13]"
390.a4,390a4,390,"[1, 1, 0, 97, -297]"
390.b1,390f2,390,"[1, 1, 0, -852, -9936]"
390.b2,390f1,390,"[1, 1, 0, -52, -176]"
390.c1,390g4,390,"[1, 0, 1, -86529, 9789652]"
390.c2,390g3,390,"[1, 0, 1, -6209, 104276]"
390.c3,390g2,390,"[1, 0, 1, -5409, 152596]"
390.c4,390g1,390,"[1, 0, 1, -289, 3092]"
390.d1,390d4,390,"[1, 0, 1, -872578, -313799212]"
390.d2,390d3,390,"[1, 0, 1, -53378, -5124652]"
390.d3,390d2,390,"[1, 0, 1, -16003, 27998]"
390.d4,390d1,390,"[1, 0, 1, 3997, 3998]"
390.e1,390e2,390,"[1, 1, 1, -46, -127]"
390.e2,390e1,390,"[1, 1, 1, 4, -7]"
390.f1,390b5,390,"[1, 1, 1, -9015, -333213]"
390.f2,390b4,390,"[1, 1, 1, -845, 9095]"
390.f3,390b3,390,"[1, 1, 1, -565, -5353]"
390.f4,390b6,390,"[1, 1, 1, -115, -13093]"
390.f5,390b2,390,"[1, 1, 1, -65, 47]"
390.f6,390b1,390,"[1, 1, 1, 15, 15]"
390.g1,390c4,390,"[1, 0, 0, -1196, -15210]"
390.g2,390c2,390,"[1, 0, 0, -206, 1116]"
390.g3,390c1,390,"[1, 0, 0, -6, 36]"
390.g4,390c3,390,"[1, 0, 0, 54, -960]"
392.a1,392f1,392,"[0, 0, 0, -7, 7]"
392.b1,392d2,392,"[0, 1, 0, -1976, 32752]"
392.b2,392d1,392,"[0, 1, 0, -16, 1392]"
392.c1,392c1,392,"[0, -1, 0, -16, 29]"
392.d1,392a3,392,"[0, 0, 0, -14651, -682570]"
392.d2,392a4,392,"[0, 0, 0, -2891, 47334]"
392.d3,392a2,392,"[0, 0, 0, -931, -10290]"
392.d4,392a1,392,"[0, 0, 0, 49, -686]"
392.e1,392b1,392,"[0, 1, 0, -800, -8359]"
392.f1,392e1,392,"[0, 0, 0, -343, -2401]"
395.a1,395c1,395,"[0, -1, 1, -50, 156]"
395.a2,395c2,395,"[0, -1, 1, 300, -5724]"
395.b1,395a4,395,"[1, -1, 1, -2107, 37744]"
395.b2,395a3,395,"[1, -1, 1, -157, 384]"
395.b3,395a2,395,"[1, -1, 1, -132, 614]"
395.b4,395a1,395,"[1, -1, 1, -7, 14]"
395.c1,395b2,395,"[1, 1, 1, -665, -6878]"
395.c2,395b1,395,"[1, 1, 1, -40, -128]"
396.a1,396b2,396,"[0, 0, 0, -111, 214]"
396.a2,396b1,396,"[0, 0, 0, 24, 25]"
396.b1,396a2,396,"[0, 0, 0, -11631, -482794]"
396.b2,396a1,396,"[0, 0, 0, -696, -8215]"
396.c1,396c2,396,"[0, 0, 0, -696, 7108]"
396.c2,396c1,396,"[0, 0, 0, 24, 52]"
398.a1,398a2,398,"[1, 1, 0, -166, 756]"
398.a2,398a1,398,"[1, 1, 0, -6, 20]"
399.a1,399b2,399,"[1, 1, 1, -48, 90]"
399.a2,399b1,399,"[1, 1, 1, -13, -22]"
399.b1,399c2,399,"[1, 0, 0, -466, 2813]"
399.b2,399c1,399,"[1, 0, 0, -431, 3408]"
399.c1,399a2,399,"[1, 1, 0, -1925, 31458]"
399.c2,399a1,399,"[1, 1, 0, -210, -441]"
400.a1,400h1,400,"[0, 0, 0, 5, 10]"
400.b1,400f2,400,"[0, 1, 0, -708, -7412]"
400.b2,400f1,400,"[0, 1, 0, -83, 88]"
400.c1,400e3,400,"[0, 1, 0, -1033, 12438]"
400.c2,400e4,400,"[0, 1, 0, -908, 15688]"
400.c3,400e1,400,"[0, 1, 0, -33, -62]"
400.c4,400e2,400,"[0, 1, 0, 92, -312]"
400.d1,400c2,400,"[0, -1, 0, -2008, 35312]"
400.d2,400c3,400,"[0, -1, 0, -1208, -19088]"
400.d3,400c1,400,"[0, -1, 0, -8, 112]"
400.d4,400c4,400,"[0, -1, 0, 8792, 140912]"
400.e1,400a3,400,"[0, 0, 0, -2675, 53250]"
400.e2,400a2,400,"[0, 0, 0, -175, 750]"
400.e3,400a1,400,"[0, 0, 0, -50, -125]"
400.e4,400a4,400,"[0, 0, 0, 325, 4250]"
400.f1,400b4,400,"[0, 1, 0, -50208, 4313588]"
400.f2,400b3,400,"[0, 1, 0, -208, 13588]"
400.f3,400b1,400,"[0, 1, 0, -48, -172]"
400.f4,400b2,400,"[0, 1, 0, 352, 1268]"
400.g1,400d2,400,"[0, -1, 0, -28, -48]"
400.g2,400d1,400,"[0, -1, 0, -3, 2]"
400.h1,400g1,400,"[0, 0, 0, 125, 1250]"
402.a1,402a1,402,"[1, 1, 0, -2, -12]"
402.b1,402d3,402,"[1, 0, 1, -10255, -438718]"
402.b2,402d1,402,"[1, 0, 1, -145, 692]"
402.b3,402d2,402,"[1, 0, 1, 800, 1070]"
402.c1,402b3,402,"[1, 0, 1, -1430, 20684]"
402.c2,402b2,402,"[1, 0, 1, -90, 316]"
402.c3,402b4,402,"[1, 0, 1, -30, 748]"
402.c4,402b1,402,"[1, 0, 1, -10, -4]"
402.d1,402c1,402,"[1, 1, 1, -37, 71]"
402.d2,402c2,402,"[1, 1, 1, -27, 123]"
404.a1,404b2,404,"[0, 1, 0, -229, -1161]"
404.a2,404b1,404,"[0, 1, 0, -69, 199]"
404.b1,404a1,404,"[0, 0, 0, -8, 4]"
405.a1,405f1,405,"[0, 0, 1, -3, -2]"
405.b1,405d2,405,"[1, -1, 1, -2027, 35776]"
405.b2,405d1,405,"[1, -1, 1, -2, -26]"
405.c1,405b2,405,"[0, 0, 1, -108, -412]"
405.c2,405b1,405,"[0, 0, 1, -18, 29]"
405.d1,405a2,405,"[0, 0, 1, -162, -790]"
405.d2,405a1,405,"[0, 0, 1, -12, 15]"
405.e1,405c2,405,"[1, -1, 0, -225, -1250]"
405.e2,405c1,405,"[1, -1, 0, 0, 1]"
405.f1,405e1,405,"[0, 0, 1, -27, 47]"
406.a1,406a2,406,"[1, -1, 0, -4942, 134964]"
406.a2,406a1,406,"[1, -1, 0, -302, 2260]"
406.b1,406b1,406,"[1, 0, 1, -15, 210]"
406.b2,406b2,406,"[1, 0, 1, 130, -5648]"
406.c1,406d2,406,"[1, 1, 0, -39244, -3007920]"
406.c2,406d1,406,"[1, 1, 0, -2124, -60592]"
406.d1,406c1,406,"[1, 1, 1, -102, 355]"
408.a1,408c1,408,"[0, -1, 0, 511, -1899]"
408.b1,408d1,408,"[0, 1, 0, -17, 51]"
408.c1,408a1,408,"[0, 1, 0, -48, -144]"
408.c2,408a2,408,"[0, 1, 0, -8, -336]"
408.d1,408b3,408,"[0, 1, 0, -752, -8160]"
408.d2,408b2,408,"[0, 1, 0, -72, 0]"
408.d3,408b1,408,"[0, 1, 0, -52, 128]"
408.d4,408b4,408,"[0, 1, 0, 288, 288]"
410.a1,410c4,410,"[1, 0, 1, -3143, 32586]"
410.a2,410c2,410,"[1, 0, 1, -2668, 52806]"
410.a3,410c3,410,"[1, 0, 1, -1543, -23094]"
410.a4,410c1,410,"[1, 0, 1, -168, 806]"
410.b1,410a2,410,"[1, -1, 0, -214, 1260]"
410.b2,410a1,410,"[1, -1, 0, -14, 20]"
410.c1,410d1,410,"[1, 0, 0, -16, 0]"
410.c2,410d2,410,"[1, 0, 0, 64, 16]"
410.d1,410b3,410,"[1, -1, 1, -349867, -79565509]"
410.d2,410b2,410,"[1, -1, 1, -21867, -1239109]"
410.d3,410b4,410,"[1, -1, 1, -21547, -1277381]"
410.d4,410b1,410,"[1, -1, 1, -1387, -18501]"
414.a1,414c3,414,"[1, -1, 0, -2223, -39785]"
414.a2,414c4,414,"[1, -1, 0, -963, 11371]"
414.a3,414c2,414,"[1, -1, 0, -153, -455]"
414.a4,414c1,414,"[1, -1, 0, 27, -59]"
414.b1,414d2,414,"[1, -1, 1, -1532, 23455]"
414.b2,414d1,414,"[1, -1, 1, -92, 415]"
414.c1,414a4,414,"[1, -1, 1, -6935, -36241]"
414.c2,414a2,414,"[1, -1, 1, -5180, -142189]"
414.c3,414a1,414,"[1, -1, 1, -320, -2221]"
414.c4,414a3,414,"[1, -1, 1, 1705, -5137]"
414.d1,414b2,414,"[1, -1, 1, -284, -1767]"
414.d2,414b1,414,"[1, -1, 1, -14, -39]"
415.a1,415a1,415,"[1, -1, 0, -109, -412]"
416.a1,416b1,416,"[0, -1, 0, 0, 4]"
416.b1,416a1,416,"[0, 1, 0, 0, -4]"
417.a1,417a1,417,"[1, 1, 0, 26, 73]"
418.a1,418b1,418,"[1, 1, 1, 66, -5]"
418.b1,418a1,418,"[1, -1, 1, -4, 3]"
418.b2,418a2,418,"[1, -1, 1, 6, 11]"
418.c1,418c1,418,"[1, -1, 1, -6, -5]"
420.a1,420a1,420,"[0, -1, 0, -4061, 67590]"
420.a2,420a2,420,"[0, -1, 0, 11564, 448840]"
420.b1,420b1,420,"[0, -1, 0, -565, 5362]"
420.b2,420b2,420,"[0, -1, 0, -540, 5832]"
420.c1,420c3,420,"[0, 1, 0, -301, -1960]"
420.c2,420c1,420,"[0, 1, 0, -61, 164]"
420.c3,420c2,420,"[0, 1, 0, -36, 324]"
420.c4,420c4,420,"[0, 1, 0, 324, -8460]"
420.d1,420d1,420,"[0, 1, 0, -5, 0]"
420.d2,420d2,420,"[0, 1, 0, 20, 20]"
422.a1,422a1,422,"[1, -1, 0, 1, -3]"
423.a1,423g1,423,"[0, 0, 1, -9, 10]"
423.b1,423f1,423,"[0, 0, 1, -237, 1404]"
423.c1,423a1,423,"[0, 0, 1, -12, 4]"
423.d1,423c3,423,"[1, -1, 0, -6768, -212625]"
423.d2,423c4,423,"[1, -1, 0, -558, -891]"
423.d3,423c2,423,"[1, -1, 0, -423, -3240]"
423.d4,423c1,423,"[1, -1, 0, -18, -81]"
423.e1,423b2,423,"[1, -1, 0, -1287, 18094]"
423.e2,423b1,423,"[1, -1, 0, -72, 355]"
423.f1,423e1,423,"[0, 0, 1, -111, -171]"
423.g1,423d1,423,"[0, 0, 1, -81, -277]"
425.a1,425d1,425,"[1, 0, 0, -213, -1208]"
425.a2,425d2,425,"[1, 0, 0, -88, -2583]"
425.b1,425c1,425,"[1, 0, 0, -3, 2]"
425.c1,425b1,425,"[1, 1, 0, -75, 250]"
425.d1,425a3,425,"[1, -1, 0, -2267, -40984]"
425.d2,425a2,425,"[1, -1, 0, -142, -609]"
425.d3,425a4,425,"[1, -1, 0, -17, -1734]"
425.d4,425a1,425,"[1, -1, 0, -17, 16]"
426.a1,426b2,426,"[1, 1, 0, -4606, 118420]"
426.a2,426b1,426,"[1, 1, 0, -286, 1780]"
426.b1,426c1,426,"[1, 0, 1, -23007, 1341682]"
426.b2,426c2,426,"[1, 0, 1, 14658, 5154352]"
426.c1,426a2,426,"[1, 0, 0, -230, -5202]"
426.c2,426a1,426,"[1, 0, 0, -20, 48]"
427.a1,427c1,427,"[1, 0, 0, -28, -59]"
427.b1,427a1,427,"[0, -1, 1, -1, -1]"
427.c1,427b1,427,"[1, 0, 1, -8, 7]"
428.a1,428b1,428,"[0, -1, 0, 3, -2]"
428.b1,428a1,428,"[0, 1, 0, -157, -812]"
429.a1,429a2,429,"[1, 1, 1, -13, 8]"
429.a2,429a1,429,"[1, 1, 1, 2, 2]"
429.b1,429b4,429,"[1, 0, 0, -6864, 218313]"
429.b2,429b5,429,"[1, 0, 0, -3009, -61770]"
429.b3,429b3,429,"[1, 0, 0, -474, 2619]"
429.b4,429b2,429,"[1, 0, 0, -429, 3384]"
429.b5,429b1,429,"[1, 0, 0, -24, 63]"
429.b6,429b6,429,"[1, 0, 0, 1341, 18228]"
430.a1,430a1,430,"[1, -1, 0, -20, 40]"
430.b1,430b1,430,"[1, -1, 0, 16, -10]"
430.c1,430c3,430,"[1, 0, 0, -5626, -162894]"
430.c2,430c2,430,"[1, 0, 0, -36, -440]"
430.c3,430c1,430,"[1, 0, 0, 4, 16]"
430.d1,430d1,430,"[1, 0, 0, -1415, 20617]"
431.a1,431a1,431,"[1, 0, 0, 0, -1]"
431.b1,431b1,431,"[1, -1, 1, -9, -8]"
432.a1,432h1,432,"[0, 0, 0, -12, -20]"
432.b1,432f3,432,"[0, 0, 0, -459, 3834]"
432.b2,432f2,432,"[0, 0, 0, -219, -1654]"
432.b3,432f1,432,"[0, 0, 0, 21, 26]"
432.c1,432d1,432,"[0, 0, 0, -3, 34]"
432.d1,432b1,432,"[0, 0, 0, 0, -4]"
432.d2,432b2,432,"[0, 0, 0, 0, 108]"
432.e1,432a4,432,"[0, 0, 0, -4320, 109296]"
432.e2,432a2,432,"[0, 0, 0, -480, -4048]"
432.e3,432a1,432,"[0, 0, 0, 0, -16]"
432.e4,432a3,432,"[0, 0, 0, 0, 432]"
432.f1,432c1,432,"[0, 0, 0, -27, -918]"
432.g1,432e3,432,"[0, 0, 0, -1971, 44658]"
432.g2,432e1,432,"[0, 0, 0, -51, -142]"
