label,short_label,conductor_norm,conductor_label,iso_label,number,ainvs,bad_primes,non_min_p,base_change,sealed
2.2.5.1-580.2-a2,580.2-a2,580,580.2,a,2,"0,1;1,-1;0,0;-2,7;-1,-8","[""(-2*w+1)"", ""(w+5)"", ""(2)""]",[],[],0
2.2.5.1-580.2-b1,580.2-b1,580,580.2,b,1,"1,0;-1,0;0,1;10,-11;-16,6","[""(-2*w+1)"", ""(w+5)"", ""(2)""]",[],[],0
2.2.5.1-580.2-c1,580.2-c1,580,580.2,c,1,"1,1;-1,0;0,1;-34,-7;-74,-29","[""(-2*w+1)"", ""(w+5)"", ""(2)""]",[],[],0
2.2.5.1-580.2-c2,580.2-c2,580,580.2,c,2,"1,1;-1,0;0,1;1,-2;-1,0","[""(-2*w+1)"", ""(w+5)"", ""(2)""]",[],[],0
2.2.5.1-589.1-a1,589.1-a1,589,589.1,a,1,"1,0;1,1;1,0;-3,-1;-5,-5","[""(4*w-3)"", ""(5*w-3)""]",[],[],0
2.2.5.1-589.2-a1,589.2-a1,589,589.2,a,1,"0,1;0,0;1,1;-261,117;-1770,945","[""(-4*w+1)"", ""(5*w-3)""]",[],[],0
2.2.5.1-589.2-a2,589.2-a2,589,589.2,a,2,"0,1;0,0;1,1;-6,2;1,-2","[""(-4*w+1)"", ""(5*w-3)""]",[],[],0
2.2.5.1-589.2-b1,589.2-b1,589,589.2,b,1,"1,0;-1,1;0,0;0,1;1,0","[""(-4*w+1)"", ""(5*w-3)""]",[],[],0
2.2.5.1-589.2-c1,589.2-c1,589,589.2,c,1,"1,1;0,1;0,0;-1,4;0,3","[""(-4*w+1)"", ""(5*w-3)""]",[],[],0
2.2.5.1-589.3-a1,589.3-a1,589,589.3,a,1,"1,1;0,-1;0,1;-3,-4;0,1","[""(4*w-3)"", ""(5*w-2)""]",[],[],0
2.2.5.1-589.3-a2,589.3-a2,589,589.3,a,2,"1,1;0,-1;0,1;-143,-119;-824,-946","[""(4*w-3)"", ""(5*w-2)""]",[],[],0
2.2.5.1-589.3-b1,589.3-b1,589,589.3,b,1,"1,0;0,-1;0,0;1,-1;1,0","[""(4*w-3)"", ""(5*w-2)""]",[],[],0
2.2.5.1-589.3-c1,589.3-c1,589,589.3,c,1,"0,1;-1,1;1,0;1,-3;-1,-2","[""(4*w-3)"", ""(5*w-2)""]",[],[],0
2.2.5.1-589.4-a1,589.4-a1,589,589.4,a,1,"1,0;-1,-1;0,0;-5,3;-5,3","[""(-4*w+1)"", ""(5*w-2)""]",[],[],0
2.2.5.1-596.1-a1,596.1-a1,596,596.1,a,1,"0,1;-1,1;0,1;0,0;0,0","[""(-11*w+7)"", ""(2)""]",[],[],0
2.2.5.1-596.1-b1,596.1-b1,596,596.1,b,1,"1,1;-1,0;0,1;-4,-2;3,0","[""(-11*w+7)"", ""(2)""]",[],[],0
2.2.5.1-596.1-b2,596.1-b2,596,596.1,b,2,"1,0;0,1;0,1;0,74;-1490,-2225","[""(-11*w+7)"", ""(2)""]",[],[],0
2.2.5.1-596.2-a1,596.2-a1,596,596.2,a,1,"1,1;0,1;0,1;1,0;0,0","[""(-11*w+4)"", ""(2)""]",[],[],0
2.2.5.1-596.2-b1,596.2-b1,596,596.2,b,1,"0,1;0,-1;1,1;-5,0;3,-1","[""(-11*w+4)"", ""(2)""]",[],[],0
2.2.5.1-596.2-b2,596.2-b2,596,596.2,b,2,"1,0;1,-1;1,1;74,-75;-3715,2224","[""(-11*w+4)"", ""(2)""]",[],[],0
2.2.5.1-599.1-a1,599.1-a1,599,599.1,a,1,"1,0;-1,1;1,0;-72,-21;20,-294","[""(w+24)""]",[],[],0
2.2.5.1-599.1-a2,599.1-a2,599,599.1,a,2,"1,1;0,1;0,1;-22,5;28,-42","[""(w+24)""]",[],[],0
2.2.5.1-599.1-b1,599.1-b1,599,599.1,b,1,"1,0;1,1;0,0;-3,-1;-7,-8","[""(w+24)""]",[],[],0
2.2.5.1-599.2-a1,599.2-a1,599,599.2,a,1,"0,1;-1,1;0,1;-18,-5;-1,24","[""(w-25)""]",[],[],0
2.2.5.1-599.2-a2,599.2-a2,599,599.2,a,2,"1,0;0,-1;1,0;-93,21;-274,294","[""(w-25)""]",[],[],0
2.2.5.1-599.2-b1,599.2-b1,599,599.2,b,1,"1,0;-1,-1;1,0;-6,3;-10,6","[""(w-25)""]",[],[],0
2.2.5.1-601.1-a1,601.1-a1,601,601.1,a,1,"0,0;1,1;1,1;1,1;0,0","[""(22*w-13)""]",[],[],0
2.2.5.1-601.2-a1,601.2-a1,601,601.2,a,1,"0,0;-1,-1;0,1;1,1;0,-1","[""(-22*w+9)""]",[],[],0
2.2.5.1-604.1-a1,604.1-a1,604,604.1,a,1,"1,0;1,0;1,0;-331,-329;-3270,-4236","[""(11*w-5)"", ""(2)""]",[],[],0
2.2.5.1-604.1-a2,604.1-a2,604,604.1,a,2,"1,0;1,0;1,0;4,-9;-2,-10","[""(11*w-5)"", ""(2)""]",[],[],0
2.2.5.1-604.1-a3,604.1-a3,604,604.1,a,3,"1,0;1,0;1,0;-1,1;0,0","[""(11*w-5)"", ""(2)""]",[],[],0
2.2.5.1-604.1-b1,604.1-b1,604,604.1,b,1,"0,1;-1,1;1,1;-1,-1;0,-1","[""(11*w-5)"", ""(2)""]",[],[],0
2.2.5.1-604.1-b2,604.1-b2,604,604.1,b,2,"0,1;-1,1;1,1;-1,-11;4,9","[""(11*w-5)"", ""(2)""]",[],[],0
2.2.5.1-604.2-a1,604.2-a1,604,604.2,a,1,"1,0;1,0;1,0;0,-1;0,0","[""(11*w-6)"", ""(2)""]",[],[],0
2.2.5.1-604.2-a2,604.2-a2,604,604.2,a,2,"1,0;1,0;1,0;-660,329;-7506,4236","[""(11*w-6)"", ""(2)""]",[],[],0
2.2.5.1-604.2-a3,604.2-a3,604,604.2,a,3,"1,0;1,0;1,0;-5,9;-12,10","[""(11*w-6)"", ""(2)""]",[],[],0
2.2.5.1-604.2-b1,604.2-b1,604,604.2,b,1,"1,1;0,1;1,1;-11,10;24,-11","[""(11*w-6)"", ""(2)""]",[],[],0
2.2.5.1-604.2-b2,604.2-b2,604,604.2,b,2,"1,1;0,1;1,1;-1,0;0,-1","[""(11*w-6)"", ""(2)""]",[],[],0
2.2.5.1-605.1-a1,605.1-a1,605,605.1,a,1,"1,1;0,1;1,0;-13,4;-1011,-1591","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-a2,605.1-a2,605,605.1,a,2,"0,1;-1,1;1,0;-1,1;2,-1","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-a3,605.1-a3,605,605.1,a,3,"0,1;-1,1;1,0;-6,1;-2,1","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-a4,605.1-a4,605,605.1,a,4,"0,1;-1,1;1,0;-91,36;-322,147","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-a5,605.1-a5,605,605.1,a,5,"0,1;-1,1;1,0;-1,-34;2,83","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-a6,605.1-a6,605,605.1,a,6,"0,1;-1,1;1,0;-1466,586;-22432,10927","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b1,605.1-b1,605,605.1,b,1,"0,1;-1,1;0,0;-10,-3;-2595,1581","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b2,605.1-b2,605,605.1,b,2,"1,1;0,1;0,0;-34,35;119,-84","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b3,605.1-b3,605,605.1,b,3,"1,1;0,1;0,0;-4,0;-2,-7","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b4,605.1-b4,605,605.1,b,4,"1,1;0,1;0,0;1,0;0,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b5,605.1-b5,605,605.1,b,5,"1,1;0,1;0,0;-54,-35;-211,-238","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-b6,605.1-b6,605,605.1,b,6,"1,1;0,1;0,0;-879,-585;-12091,-12393","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-c1,605.1-c1,605,605.1,c,1,"0,1;-1,-1;0,0;-38,48;-1109,-1458","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.1-c2,605.1-c2,605,605.1,c,2,"1,0;-1,0;0,0;1,0;0,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],"[""55.a4"", ""275.a4""]",0
2.2.5.1-605.1-c3,605.1-c3,605,605.1,c,3,"1,0;-1,0;0,0;-4,0;3,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],"[""55.a3"", ""275.a3""]",0
2.2.5.1-605.1-c4,605.1-c4,605,605.1,c,4,"1,0;-1,0;0,0;-29,0;-52,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],"[""55.a2"", ""275.a2""]",0
2.2.5.1-605.1-c5,605.1-c5,605,605.1,c,5,"1,0;-1,0;0,0;-59,0;190,0","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],"[""55.a1"", ""275.a1""]",0
2.2.5.1-605.1-c6,605.1-c6,605,605.1,c,6,"1,1;1,0;1,1;9,-48;-2558,1410","[""(-2*w+1)"", ""(-3*w+2)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.2-a1,605.2-a1,605,605.2,a,1,"0,1;0,1;0,0;-15,8;17,11","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-a2,605.2-a2,605,605.2,a,2,"0,1;0,1;0,0;-195,3;-500,847","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b1,605.2-b1,605,605.2,b,1,"1,0;1,0;0,0;-2,0;3,7","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b2,605.2-b2,605,605.2,b,2,"1,0;1,0;0,0;-82,65;231,-390","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b3,605.2-b3,605,605.2,b,3,"1,0;1,0;0,0;-407,140;-3286,1855","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b4,605.2-b4,605,605.2,b,4,"1,0;1,0;0,0;-387,-935;7934,8620","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b5,605.2-b5,605,605.2,b,5,"1,0;1,0;0,0;-287,-260;-1696,-3445","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b6,605.2-b6,605,605.2,b,6,"1,0;1,0;0,0;-52,-35;51,210","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b7,605.2-b7,605,605.2,b,7,"1,1;-1,1;0,1;-2982,832;-57148,18800","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-b8,605.2-b8,605,605.2,b,8,"1,1;-1,1;0,1;-177,-48;-947,1428","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-c1,605.2-c1,605,605.2,c,1,"1,1;-1,-1;1,1;-2,-1;0,0","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.2-c2,605.2-c2,605,605.2,c,2,"1,1;-1,-1;1,1;-17,-6;28,13","[""(-2*w+1)"", ""(-3*w+2)""]",[],[],0
2.2.5.1-605.3-a1,605.3-a1,605,605.3,a,1,"1,1;1,1;1,0;-7,-5;21,-25","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-a2,605.3-a2,605,605.3,a,2,"1,1;1,1;1,0;-192,0;345,-1041","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b1,605.3-b1,605,605.3,b,1,"0,1;1,1;0,0;-224,49;529,-1605","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b2,605.3-b2,605,605.3,b,2,"1,0;1,0;0,0;-1322,935;16554,-8620","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b3,605.3-b3,605,605.3,b,3,"1,0;1,0;0,0;-2,0;10,-7","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b4,605.3-b4,605,605.3,b,4,"1,0;1,0;0,0;-547,260;-5141,3445","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b5,605.3-b5,605,605.3,b,5,"0,1;1,1;0,0;-2149,-831;-39180,-21782","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b6,605.3-b6,605,605.3,b,6,"1,0;1,0;0,0;-87,35;261,-210","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b7,605.3-b7,605,605.3,b,7,"1,0;1,0;0,0;-17,-65;-159,390","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-b8,605.3-b8,605,605.3,b,8,"1,0;1,0;0,0;-267,-140;-1431,-1855","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-c1,605.3-c1,605,605.3,c,1,"0,1;-1,0;0,1;-1,-1;1,-1","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-605.3-c2,605.3-c2,605,605.3,c,2,"0,1;-1,0;0,1;-21,4;42,-14","[""(-2*w+1)"", ""(-3*w+1)""]",[],[],0
2.2.5.1-620.1-a1,620.1-a1,620,620.1,a,1,"1,1;-1,-1;1,0;-2,-1;1,1","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.1-a2,620.1-a2,620,620.1,a,2,"0,1;-1,0;1,0;4,-7;28,-13","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.1-b1,620.1-b1,620,620.1,b,1,"0,1;0,-1;1,0;-6,-6;-7,-7","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.1-c1,620.1-c1,620,620.1,c,1,"1,1;0,-1;1,0;-515,194;-4858,2326","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.1-c2,620.1-c2,620,620.1,c,2,"1,1;0,-1;1,0;0,-1;0,0","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.1-c3,620.1-c3,620,620.1,c,3,"1,1;0,-1;1,0;-5,4;-10,2","[""(-2*w+1)"", ""(5*w-2)"", ""(2)""]",[],[],0
2.2.5.1-620.2-a1,620.2-a1,620,620.2,a,1,"1,1;-1,-1;1,0;-3,6;15,13","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-620.2-a2,620.2-a2,620,620.2,a,2,"0,1;-1,0;1,0;-2,0;2,-1","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-620.2-b1,620.2-b1,620,620.2,b,1,"1,1;-1,0;1,0;-12,5;-14,7","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-620.2-c1,620.2-c1,620,620.2,c,1,"0,1;0,0;1,0;-320,-195;-2532,-2326","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-620.2-c2,620.2-c2,620,620.2,c,2,"0,1;0,0;1,0;0,-5;-8,-2","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-620.2-c3,620.2-c3,620,620.2,c,3,"0,1;0,0;1,0;0,0;0,0","[""(-2*w+1)"", ""(5*w-3)"", ""(2)""]",[],[],0
2.2.5.1-639.1-a1,639.1-a1,639,639.1,a,1,"1,0;-1,1;1,0;-59,30;-106,198","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-a2,639.1-a2,639,639.1,a,2,"1,1;0,1;0,1;-25,13;-49,30","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-b1,639.1-b1,639,639.1,b,1,"1,1;0,-1;1,0;-1,-1;-1,-1","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-b2,639.1-b2,639,639.1,b,2,"1,1;0,-1;1,0;-26,-16;13,-13","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-b3,639.1-b3,639,639.1,b,3,"0,1;1,-1;1,0;-6,0;0,-3","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-b4,639.1-b4,639,639.1,b,4,"0,1;1,-1;1,0;-11,-45;-48,-151","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-c1,639.1-c1,639,639.1,c,1,"0,0;1,-1;0,1;-21,9;-43,23","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-d1,639.1-d1,639,639.1,d,1,"0,0;-1,-1;0,1;-38,9;94,-14","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-d2,639.1-d2,639,639.1,d,2,"0,0;1,0;0,1;-2453,2204;-75584,26538","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.1-e1,639.1-e1,639,639.1,e,1,"0,0;1,1;0,1;0,1;0,0","[""(w+8)"", ""(3)""]",[],[],0
2.2.5.1-639.2-a1,639.2-a1,639,639.2,a,1,"0,1;-1,1;0,1;-13,-13;-19,-43","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-a2,639.2-a2,639,639.2,a,2,"1,0;0,-1;1,0;-29,-30;92,-198","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-b1,639.2-b1,639,639.2,b,1,"1,1;0,0;1,0;-56,44;-199,151","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-b2,639.2-b2,639,639.2,b,2,"1,1;0,0;1,0;-6,-1;-3,3","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-b3,639.2-b3,639,639.2,b,3,"0,1;0,0;1,0;-1,0;-2,1","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-b4,639.2-b4,639,639.2,b,4,"0,1;0,0;1,0;-41,15;0,13","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-c1,639.2-c1,639,639.2,c,1,"0,0;0,1;1,1;-12,-9;-20,-24","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-d1,639.2-d1,639,639.2,d,1,"0,0;1,1;1,1;-30,-7;50,5","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-d2,639.2-d2,639,639.2,d,2,"0,0;1,0;1,1;-249,-2204;-49046,-26539","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-639.2-e1,639.2-e1,639,639.2,e,1,"0,0;-1,-1;1,1;0,1;0,-1","[""(w-9)"", ""(3)""]",[],[],0
2.2.5.1-641.1-a1,641.1-a1,641,641.1,a,1,"0,0;1,1;1,1;-3,2;-4,0","[""(23*w-16)""]",[],[],0
2.2.5.1-641.1-b1,641.1-b1,641,641.1,b,1,"1,1;-1,-1;1,0;0,-1;0,0","[""(23*w-16)""]",[],[],0
2.2.5.1-641.2-a1,641.2-a1,641,641.2,a,1,"0,0;-1,-1;0,1;-2,0;-1,0","[""(-23*w+7)""]",[],[],0
2.2.5.1-641.2-b1,641.2-b1,641,641.2,b,1,"0,1;-1,0;1,0;0,0;0,0","[""(-23*w+7)""]",[],[],0
2.2.5.1-649.1-a1,649.1-a1,649,649.1,a,1,"0,1;-1,-1;1,1;-61,44;226,-165","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-a2,649.1-a2,649,649.1,a,2,"0,1;-1,-1;1,1;-6,-1;3,-4","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-a3,649.1-a3,649,649.1,a,3,"0,1;-1,-1;1,1;-1,-1;0,0","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-a4,649.1-a4,649,649.1,a,4,"1,0;-1,0;1,1;-18,1;128,-92","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-b1,649.1-b1,649,649.1,b,1,"0,1;0,0;1,1;-4,-4;-5,-5","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-c1,649.1-c1,649,649.1,c,1,"1,1;0,-1;1,1;-10,3;-19,9","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-c2,649.1-c2,649,649.1,c,2,"1,1;0,-1;1,1;0,-2;0,-1","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-d1,649.1-d1,649,649.1,d,1,"1,1;1,1;0,0;-17,9;-39,9","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.1-d2,649.1-d2,649,649.1,d,2,"0,1;1,0;0,0;-7,4;-11,6","[""(-3*w+2)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-a1,649.2-a1,649,649.2,a,1,"0,0;-1,0;0,1;-1,1;1,-1","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-b1,649.2-b1,649,649.2,b,1,"0,0;0,-1;0,1;3,-2;-3,2","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-c1,649.2-c1,649,649.2,c,1,"1,0;1,1;0,0;1,1;0,0","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-c2,649.2-c2,649,649.2,c,2,"1,0;1,1;0,0;-24,1;-39,22","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-c3,649.2-c3,649,649.2,c,3,"1,1;1,-1;0,0;-8,4;-13,7","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.2-c4,649.2-c4,649,649.2,c,4,"1,1;1,-1;0,0;-53,14;85,-100","[""(-3*w+1)"", ""(7*w-2)""]",[],[],0
2.2.5.1-649.3-a1,649.3-a1,649,649.3,a,1,"0,0;-1,0;1,1;0,-1;0,0","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.3-b1,649.3-b1,649,649.3,b,1,"0,0;-1,1;1,1;1,2;-1,-3","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.3-c1,649.3-c1,649,649.3,c,1,"1,0;-1,-1;1,0;0,1;-1,0","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.3-c2,649.3-c2,649,649.3,c,2,"0,1;1,0;0,0;-4,-4;-6,-7","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.3-c3,649.3-c3,649,649.3,c,3,"0,1;1,0;0,0;-39,-14;-15,100","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.3-c4,649.3-c4,649,649.3,c,4,"1,0;-1,-1;1,0;-25,1;7,-22","[""(-3*w+2)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-a1,649.4-a1,649,649.4,a,1,"1,0;-1,0;0,1;-16,-2;37,91","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-a2,649.4-a2,649,649.4,a,2,"1,1;1,0;1,0;-1,1;0,0","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-a3,649.4-a3,649,649.4,a,3,"1,1;1,0;1,0;-6,1;-6,4","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-a4,649.4-a4,649,649.4,a,4,"1,1;1,0;1,0;-16,-44;46,120","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-b1,649.4-b1,649,649.4,b,1,"1,1;0,-1;0,1;-7,2;-9,4","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-c1,649.4-c1,649,649.4,c,1,"0,1;0,0;0,1;-5,-5;-9,-10","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-c2,649.4-c2,649,649.4,c,2,"0,1;0,0;0,1;0,0;0,0","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-d1,649.4-d1,649,649.4,d,1,"1,1;1,-1;0,0;-3,-4;-5,-6","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-649.4-d2,649.4-d2,649,649.4,d,2,"0,1;0,1;1,0;-12,-6;-26,-20","[""(-3*w+1)"", ""(7*w-5)""]",[],[],0
2.2.5.1-655.1-a1,655.1-a1,655,655.1,a,1,"1,1;0,0;1,1;-2,1;-1,1","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.1-a2,655.1-a2,655,655.1,a,2,"1,1;0,0;1,1;-7,-4;1,0","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.1-a3,655.1-a3,655,655.1,a,3,"1,1;0,0;1,1;-62,-9;39,-199","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.1-a4,655.1-a4,655,655.1,a,4,"0,1;0,0;1,1;77,-63;123,-54","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.1-b1,655.1-b1,655,655.1,b,1,"0,1;1,0;1,0;1,0;0,0","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.1-c1,655.1-c1,655,655.1,c,1,"1,1;-1,0;1,1;-8,2;10,-7","[""(-2*w+1)"", ""(w+11)""]",[],[],0
2.2.5.1-655.2-a1,655.2-a1,655,655.2,a,1,"1,1;0,-1;0,1;15,61;70,53","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-655.2-a2,655.2-a2,655,655.2,a,2,"0,1;1,-1;0,1;-9,2;2,-1","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-655.2-a3,655.2-a3,655,655.2,a,3,"0,1;1,-1;0,1;1,-3;1,-2","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-655.2-a4,655.2-a4,655,655.2,a,4,"0,1;1,-1;0,1;-69,7;-159,198","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-655.2-b1,655.2-b1,655,655.2,b,1,"1,1;1,-1;1,0;1,-1;0,0","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-655.2-c1,655.2-c1,655,655.2,c,1,"0,1;0,-1;0,1;-4,-4;4,6","[""(-2*w+1)"", ""(w-12)""]",[],[],0
2.2.5.1-656.1-a1,656.1-a1,656,656.1,a,1,"0,0;1,0;0,0;67,-72;-29,-76","[""(w+6)"", ""(2)""]",[],[],0
2.2.5.1-656.1-a2,656.1-a2,656,656.1,a,2,"0,0;1,1;0,0;-2,1;-1,-4","[""(w+6)"", ""(2)""]",[],[],0
2.2.5.1-656.2-a1,656.2-a1,656,656.2,a,1,"0,0;-1,-1;0,0;-2,1;-3,4","[""(w-7)"", ""(2)""]",[],[],0
