label,level,dim,sealed,a2,a3,a5,a7,a11,a13,a17,a19,a23,a29,a31,a37,a41,a43,a47,a53,a59,a61,a67,a71,a73,a79,a83,a89,a97
921.2.a.g,921,13,1,-2,-13,-9,-8,-16,8,-8,-17,-18,-20,-42,27,-24,7,-29,-16,-34,5,-2,-67,11,-25,-13,-44,7
921.2.a.h,921,14,1,-3,14,3,6,18,6,-2,23,-2,24,48,31,0,13,7,-14,14,11,4,35,13,29,-21,10,-7
922.2.a.a,922,1,1,1,-2,2,-1,-2,3,6,7,-6,6,-3,1,5,1,8,6,4,8,5,1,-3,8,-16,-9,5
922.2.a.b,922,3,1,-3,-3,-6,1,4,-2,-6,8,4,-6,10,-6,-10,-24,-22,-5,6,14,-26,-3,3,-7,-26,-22,41
922.2.a.c,922,4,1,4,-2,-5,-6,-5,-4,-9,-4,-14,-2,1,-12,-3,0,-7,-22,10,-1,2,6,-2,-2,1,1,2
922.2.a.d,922,8,1,-8,-2,2,-4,-16,-2,-10,-14,-26,-4,-8,12,6,-2,0,-32,-26,-10,-8,-12,-16,2,-30,26,-32
922.2.a.e,922,8,1,-8,2,3,3,9,-3,18,7,24,9,-12,-9,10,17,20,32,13,-13,11,15,-9,-7,39,4,-13
922.2.a.f,922,14,1,14,3,6,7,6,4,13,-18,26,9,8,14,-4,-2,-3,23,-21,-8,-26,9,-9,-14,28,0,-19
923.2.a.a,923,1,1,0,3,2,0,0,-1,0,4,2,1,7,-8,-5,1,5,0,7,4,-13,1,4,-15,2,-6,2
923.2.a.b,923,10,1,-1,-4,-6,-9,-1,10,-11,-5,-12,-3,2,-41,0,-20,4,-12,9,-49,-11,10,-9,0,3,9,-29
923.2.a.c,923,16,1,-4,-4,-10,-13,-1,-16,1,-15,-12,-17,-18,-69,-6,-12,14,-34,3,-13,-49,-16,-45,-20,21,-13,-69
923.2.a.d,923,18,1,3,-1,6,11,9,-18,3,3,10,2,5,77,19,5,18,44,6,-25,66,18,9,21,-11,-3,47
923.2.a.e,923,26,1,3,6,6,7,-3,26,9,-3,4,19,12,75,-22,34,-5,36,-9,53,23,-26,-5,34,17,-13,19
924.2.a.a,924,1,1,0,-1,-3,-1,-1,1,-4,3,2,5,0,9,0,10,5,-6,13,6,-1,0,-9,12,-4,-14,-2
924.2.a.b,924,1,1,0,-1,-1,-1,1,-1,6,1,-8,-7,-10,-3,0,-4,7,4,7,-14,-13,-16,13,-8,-14,10,-12
924.2.a.c,924,1,1,0,-1,-1,1,-1,-3,2,-5,4,3,-6,-3,0,-8,-9,-4,-9,-2,-5,0,-9,-4,-2,10,16
924.2.a.d,924,1,1,0,-1,1,1,1,-1,0,5,2,-1,8,1,0,6,1,-2,9,10,7,0,9,0,0,-6,-2
924.2.a.e,924,1,1,0,1,-3,-1,-1,3,-2,-3,-4,-9,-2,-11,-4,-4,-3,-4,-3,10,11,4,9,-4,10,6,12
924.2.a.f,924,1,1,0,1,-3,1,1,-7,-6,-1,0,-3,2,5,-12,8,-3,-12,-3,-10,-13,-12,11,8,6,6,8
924.2.a.g,924,1,1,0,1,-1,-1,1,1,4,3,6,7,4,1,-4,-2,7,10,-9,-2,-9,-4,-9,16,4,-2,-14
924.2.a.h,924,1,1,0,1,3,1,-1,-1,0,5,6,-3,-4,-7,-12,2,3,6,3,2,-1,12,-7,-4,0,6,2
925.2.a.a,925,1,1,-1,2,0,2,0,2,-2,2,8,2,-6,1,10,4,10,6,-6,2,14,0,-2,-6,-18,2,10
925.2.a.b,925,1,1,0,-1,0,1,3,4,-6,2,-6,-6,-4,-1,-9,-8,-3,3,12,8,4,-15,-11,-10,-9,6,-8
925.2.a.c,925,1,1,0,1,0,3,-5,-4,4,-8,-4,4,2,-1,-5,6,-9,-3,-8,-10,4,5,15,-14,-11,-2,-10
925.2.a.d,925,1,1,2,-1,0,5,3,2,4,-4,2,2,0,1,7,10,-11,3,0,-4,-16,-15,-11,-12,3,-4,-8
925.2.a.e,925,1,1,2,3,0,1,-5,2,0,0,-2,6,-4,1,-9,-2,9,-1,8,-8,-8,9,1,4,15,4,-4
925.2.a.f,925,5,1,-2,-3,0,-11,-5,-4,0,-4,-4,-4,8,-5,-5,-10,-7,1,-30,-14,-24,-7,-5,28,-27,6,26
925.2.a.g,925,5,1,-1,1,0,0,-16,-3,2,-11,-7,-15,-13,5,-13,-7,-2,20,-32,1,-3,-26,12,-3,14,-20,-15
925.2.a.h,925,5,1,0,1,0,-7,7,-2,8,14,-2,2,8,5,-9,-14,5,15,12,12,2,13,5,36,9,-16,0
925.2.a.i,925,5,1,1,-1,0,0,-16,3,-2,-11,7,-15,-13,-5,-13,7,2,-20,-32,1,3,-26,-12,-3,-14,-20,15
925.2.a.j,925,7,1,-1,1,0,0,16,1,-4,9,1,3,11,-7,29,-3,2,6,42,-11,-3,10,14,-9,6,12,1
925.2.a.k,925,7,1,1,-1,0,0,16,-1,4,9,-1,3,11,7,29,3,-2,-6,42,-11,3,10,-14,-9,-6,12,-1
925.2.a.l,925,9,1,-5,-8,0,-8,0,-6,-18,-4,-16,-2,-6,9,2,-14,-34,4,10,8,-16,8,-8,-26,-70,-8,2
925.2.a.m,925,9,1,5,8,0,8,0,6,18,-4,16,-2,-6,-9,2,14,34,-4,10,8,16,8,8,-26,70,-8,-2
926.2.a.a,926,1,1,1,2,0,0,2,0,2,6,-4,6,0,8,-2,-4,0,-12,-12,-2,-16,16,10,8,-6,6,-18
926.2.a.b,926,5,1,-5,-1,1,-3,-2,-4,-6,-12,5,-2,-21,-8,-1,-6,13,-1,3,-24,-2,-6,-18,-9,20,-18,-15
926.2.a.c,926,5,1,5,-5,-5,-5,-8,-8,-6,-18,-3,-4,-13,-4,5,-8,-11,-3,-9,-20,-8,2,10,-11,-4,14,-3
926.2.a.d,926,13,1,13,5,7,13,4,10,-10,16,11,-12,19,-8,-9,4,21,9,23,20,20,-20,-30,-11,34,-22,-3
926.2.a.e,926,15,1,-15,1,1,3,2,6,10,18,-1,2,19,16,25,14,-7,-5,-5,52,18,-8,26,43,-38,42,65
927.2.a.a,927,1,1,1,0,1,-2,2,-5,0,-8,-1,2,5,2,-8,-11,2,-10,11,-5,11,-16,12,6,-1,6,-7
927.2.a.b,927,2,1,3,0,3,-2,3,-3,9,5,0,6,0,0,0,-4,3,9,-15,15,2,-3,-15,7,-3,18,10
927.2.a.c,927,3,1,-1,0,-1,-2,-8,-3,-4,12,-7,0,7,-6,-2,-1,-12,8,-15,-19,-3,-8,-12,2,-17,-24,3
927.2.a.d,927,4,1,0,0,0,-4,0,-12,0,-8,0,0,-12,-12,0,-8,0,0,0,0,-20,0,-36,-4,0,0,-4
927.2.a.e,927,5,1,2,0,5,-2,12,1,10,-16,5,16,-13,4,20,7,-8,8,19,-19,11,10,20,-14,11,-22,7
927.2.a.f,927,6,1,-4,0,-3,-2,1,-1,-21,-7,-12,-12,-16,0,-14,-6,-1,-19,-3,1,-12,27,-7,-21,9,14,-8
927.2.a.g,927,8,1,1,0,1,6,-6,9,4,16,11,0,17,-6,-12,9,6,16,-11,5,5,10,14,14,23,14,3
927.2.a.h,927,14,1,0,0,0,12,0,20,0,8,0,0,-4,28,0,40,0,0,0,24,-8,0,56,4,0,0,12
928.2.a.a,928,1,1,0,-1,-1,0,5,1,-6,-4,6,-1,-9,0,-8,1,-9,-9,-14,10,4,6,-4,17,-6,0,-4
928.2.a.b,928,1,1,0,1,-1,0,-5,1,-6,4,-6,-1,9,0,-8,-1,9,-9,14,10,-4,-6,-4,-17,6,0,-4
928.2.a.c,928,2,1,0,-2,2,-4,-2,2,0,-4,-8,2,-2,0,-4,-2,-6,6,-8,8,-8,-12,-16,-2,-8,-12,-12
928.2.a.d,928,2,1,0,0,6,0,0,2,4,0,0,-2,0,16,0,0,0,-2,0,20,0,0,8,0,0,0,-24
928.2.a.e,928,2,1,0,2,2,4,2,2,0,4,8,2,2,0,-4,2,6,6,8,8,8,12,-16,2,8,-12,-12
928.2.a.f,928,4,1,0,0,-8,0,0,-16,-12,0,0,4,0,-8,-20,0,0,-24,0,-20,0,0,16,0,0,-20,12
928.2.a.g,928,5,1,0,-4,-2,-4,-8,-6,6,-6,-8,-5,-8,-14,6,-8,-28,-14,-16,-18,0,4,2,12,-32,30,6
928.2.a.h,928,5,1,0,4,-2,4,8,-6,6,6,8,-5,8,-14,6,8,28,-14,16,-18,0,-4,2,-12,32,30,6
928.2.a.i,928,6,1,0,0,4,0,0,4,16,0,0,6,0,4,24,0,0,12,0,-16,0,0,20,0,0,8,40
929.2.a.a,929,2,1,-3,0,-1,-3,-3,4,6,-5,3,10,-3,-13,-12,-10,-18,11,8,-22,10,-9,1,-22,-18,14,-2
929.2.a.b,929,28,1,-1,-5,-7,-32,-20,-20,-9,-41,-23,-28,-66,-12,-9,-23,5,-10,-22,1,-61,-52,-8,-118,32,-29,-8
929.2.a.c,929,47,1,3,3,2,39,21,16,3,46,12,12,81,25,5,23,15,-5,2,17,69,71,15,186,2,-41,12
930.2.a.a,930,1,1,-1,-1,-1,-3,3,-2,-4,-3,5,4,1,0,4,1,10,3,6,-2,2,7,5,-1,12,1,-10
930.2.a.b,930,1,1,-1,-1,-1,0,-4,6,2,-4,-4,2,-1,-2,-6,-4,0,2,-4,-6,16,-12,-6,-16,-12,-18,-14
930.2.a.c,930,1,1,-1,-1,1,-4,2,2,0,0,-6,-8,1,-2,6,4,-12,-2,-12,-8,-4,-8,4,4,-16,-2,-2
930.2.a.d,930,1,1,-1,-1,1,2,-4,-4,-6,0,0,4,1,4,-6,-8,-12,-2,6,10,-10,-14,4,-8,-4,-8,-2
930.2.a.e,930,1,1,-1,-1,1,3,3,-2,8,-7,7,-8,-1,-4,0,1,6,5,6,2,10,9,1,13,-16,-3,6
930.2.a.f,930,1,1,-1,1,-1,1,5,2,-4,1,-5,4,-1,12,4,11,-10,9,-10,10,6,15,-13,13,-8,3,-18
930.2.a.g,930,1,1,-1,1,-1,4,-4,2,2,4,4,-2,-1,-6,10,-4,8,-6,8,10,-12,0,14,-8,4,-6,-6
930.2.a.h,930,1,1,-1,1,1,-2,-4,-4,2,-8,-8,4,-1,-12,10,8,-4,6,2,10,-6,6,-4,-8,4,0,-18
930.2.a.i,930,1,1,-1,1,1,-1,-3,2,0,5,9,0,1,8,0,11,-6,-9,6,-10,14,9,-1,-1,-12,-9,14
930.2.a.j,930,1,1,-1,1,1,4,2,2,0,0,-6,0,1,-2,-10,-4,4,6,-4,0,4,-16,4,4,8,6,14
930.2.a.k,930,1,1,1,-1,-1,-2,0,4,6,0,0,8,-1,4,10,8,-4,-14,14,-6,-10,6,-8,8,-12,16,-10
930.2.a.l,930,1,1,1,-1,-1,0,-6,-2,-4,0,2,-8,1,-6,-2,4,4,-6,0,4,-4,-8,-4,-4,0,-2,14
930.2.a.m,930,1,1,1,-1,-1,3,5,-6,-4,5,5,8,-1,4,0,-7,6,11,14,-6,10,-9,-3,-7,-12,-9,10
930.2.a.n,930,1,1,1,1,-1,2,0,-4,6,8,0,0,1,-4,-6,8,-12,-6,-6,2,2,-6,8,8,12,0,-10
930.2.a.o,930,1,1,1,1,1,0,-4,6,2,4,-8,6,-1,-2,10,-4,0,-10,-12,-2,-4,0,2,0,4,-14,18
930.2.a.p,930,2,1,2,-2,2,1,1,4,2,-3,7,6,2,2,6,5,2,19,-18,12,-6,-3,-1,-21,12,-15,-12
930.2.a.q,930,2,1,2,2,-2,-1,5,12,-8,1,5,0,2,2,-2,-9,6,3,-2,-6,-6,-17,-9,-9,-16,-5,0
930.2.a.r,930,2,1,2,2,2,1,7,-4,2,-7,1,-6,-2,10,-10,7,-2,-3,-6,0,10,1,1,-15,-24,3,4
931.2.a.a,931,1,1,0,2,-3,0,3,4,3,-1,0,6,4,2,6,-1,3,12,6,1,-4,6,7,8,-12,-12,-8
931.2.a.b,931,1,1,2,-2,-3,0,4,6,7,-1,3,0,0,-2,4,5,-4,6,-8,2,8,-2,-10,12,3,8,-4
931.2.a.c,931,1,1,2,2,3,0,4,-6,-7,1,3,0,0,-2,-4,5,4,6,8,-2,8,-2,10,12,-3,-8,4
931.2.a.d,931,2,1,-3,3,0,0,-9,-2,3,2,-6,-9,-5,-8,-3,-4,0,-9,12,0,-7,6,-15,-20,9,-18,-2
931.2.a.e,931,2,1,-2,0,-2,0,2,-4,8,2,-14,-16,4,4,12,2,6,0,-8,-18,8,-20,-2,0,-10,20,12
931.2.a.f,931,2,1,-2,0,2,0,2,4,-8,-2,-14,-16,-4,4,-12,2,-6,0,8,18,8,-20,2,0,10,-20,-12
931.2.a.g,931,2,1,-1,3,6,0,-5,4,7,-2,-6,9,1,0,-5,-20,2,-3,-2,-6,7,10,15,8,15,14,-12
931.2.a.h,931,2,1,0,0,0,0,-6,4,-6,2,6,-12,4,-8,-12,-4,-18,-24,12,6,-4,-12,-6,16,6,12,4
931.2.a.i,931,2,1,0,0,0,0,-6,-4,6,-2,6,-12,-4,-8,12,-4,18,-24,-12,-6,-4,-12,6,16,-6,-12,-4
931.2.a.j,931,2,1,1,-3,-2,0,-1,2,-1,2,-2,5,1,-14,-9,8,-6,3,-20,6,11,4,7,0,-13,-10,-6
931.2.a.k,931,3,1,2,-3,2,0,7,2,-7,-3,14,-3,11,0,7,-4,-8,-1,10,6,-3,0,-1,-4,-31,28,30
931.2.a.l,931,4,1,0,-2,-8,0,-6,-2,-8,4,-8,2,0,10,-12,4,-16,12,-14,-20,2,-2,16,-8,-20,-16,-2
931.2.a.m,931,4,1,0,2,8,0,-6,2,8,-4,-8,2,0,10,12,4,16,12,14,20,2,-2,-16,-8,20,16,2
931.2.a.n,931,7,1,2,-2,-2,0,7,6,19,7,-1,24,0,8,-4,4,5,20,-16,5,-4,12,3,-20,-11,-10,-4
931.2.a.o,931,7,1,2,2,2,0,7,-6,-19,-7,-1,24,0,8,4,4,-5,20,16,-5,-4,12,-3,-20,11,10,4
931.2.a.p,931,10,1,-2,-4,-16,0,0,-12,-16,-10,12,-12,-8,4,-40,4,-16,0,-36,-16,-28,-12,0,-8,0,-48,16
931.2.a.q,931,10,1,-2,4,16,0,0,12,16,10,12,-12,8,4,40,4,16,0,36,16,-28,-12,0,-8,0,48,-16
932.2.a.a,932,7,1,0,-4,-5,-1,-3,-16,-9,-6,4,-5,2,-22,-4,-23,4,-25,1,-30,-12,9,-33,4,-4,-3,-35
932.2.a.b,932,13,1,0,6,5,-1,3,20,15,10,4,11,2,34,16,7,4,17,9,18,26,-11,21,-26,-4,1,53
933.2.a.a,933,1,1,0,-1,0,-1,4,1,-3,4,-9,1,-4,-6,-5,-2,-8,6,9,8,-12,3,-1,-12,2,-2,-16
933.2.a.b,933,1,1,0,1,-2,3,-4,1,-5,-2,-7,3,2,-4,9,-6,-12,-12,3,-14,-12,-3,11,8,6,-12,4
933.2.a.c,933,10,1,-7,10,-6,-14,-12,-13,-26,-17,-11,-32,-2,3,-33,-23,4,-16,-19,16,-1,17,1,-15,-67,-10,9
933.2.a.d,933,10,1,-1,-10,-2,-10,-4,-13,0,-25,1,14,-6,-11,13,-45,-6,-6,-19,-46,-17,-3,-23,-11,-49,22,-7
933.2.a.e,933,14,1,4,14,6,5,14,2,23,7,18,19,-4,-13,22,21,16,-2,22,-10,3,22,-14,-35,51,24,-5
933.2.a.f,933,15,1,1,-15,2,13,-2,16,1,25,12,-27,18,9,-28,47,26,0,36,12,55,-16,24,21,69,-44,17
934.2.a.a,934,1,1,-1,1,1,-2,0,-4,-2,2,-6,-2,-9,11,1,7,4,2,0,-7,2,-12,2,-9,15,-9,7
934.2.a.b,934,1,1,1,1,3,2,0,-4,6,2,-6,-6,5,-7,9,-1,-12,-6,0,11,-10,12,14,5,15,-9,-1
934.2.a.c,934,1,1,1,3,-1,-2,-2,6,2,2,2,-2,3,-11,9,-7,-2,-12,12,-13,-4,-6,-4,-13,5,7,3
934.2.a.d,934,2,1,2,-2,-2,-4,-4,8,-8,-4,-4,0,-6,-10,-2,-6,-12,-4,-24,18,0,4,20,10,2,14,18
934.2.a.e,934,3,1,-3,-1,-5,3,-3,-1,2,-14,7,-11,17,-4,-2,-5,-17,-10,-3,-1,-5,-44,-5,26,6,-19,6
934.2.a.f,934,3,1,3,-1,-3,-3,-11,-11,2,-2,-9,-1,-1,10,-6,-7,-1,4,9,-1,-3,-18,-17,-18,-6,-15,-2
934.2.a.g,934,4,1,-4,0,-3,3,-10,-1,-5,8,-13,-8,-11,-19,-24,10,-5,-17,-25,-1,10,9,4,1,-38,10,-8
934.2.a.h,934,11,1,-11,-1,10,-4,16,3,1,-3,8,22,-3,13,9,-29,16,32,33,18,-12,41,-3,-6,18,54,-1
934.2.a.i,934,12,1,12,2,4,7,18,-10,-6,1,17,20,-3,5,-18,36,21,21,4,-16,22,30,-23,8,-23,7,-30
935.2.a.a,935,1,1,0,-2,-1,3,1,0,1,0,-2,3,-10,-4,-1,-8,-3,-9,1,2,-3,2,-11,0,6,-7,-12
935.2.a.b,935,1,1,0,-2,1,5,-1,-4,-1,-4,6,-3,2,8,9,-4,-3,-9,9,14,5,6,11,8,6,9,-4
935.2.a.c,935,3,1,-2,-1,3,-2,3,-3,-3,-14,5,-9,-6,-1,-13,1,-2,0,-7,-11,18,-6,-16,3,-3,-21,-13
935.2.a.d,935,3,1,-2,-1,-3,-6,3,-3,3,0,-5,3,0,-5,-23,7,4,6,9,-3,-10,20,-22,1,-15,15,-11
935.2.a.e,935,3,1,0,-3,3,0,-3,-9,3,0,-3,-21,-6,3,-9,3,6,-6,-3,-9,0,-24,-6,-9,3,-21,-33
935.2.a.f,935,3,1,1,1,-3,0,-3,-1,3,4,1,-3,10,-3,-7,9,-6,-10,-17,21,24,16,30,15,21,19,-3
935.2.a.g,935,4,1,0,-1,-4,1,-4,-13,-4,-2,5,12,-2,-1,2,-7,-19,-17,6,-15,-7,-8,-25,-7,5,16,-11
935.2.a.h,935,6,1,-2,4,-6,6,-6,10,6,-2,14,-4,4,18,12,-10,20,10,14,2,-34,-18,10,8,-30,-30,58
935.2.a.i,935,9,1,3,3,-9,8,9,23,-9,12,-1,-19,14,15,-7,33,-10,18,-7,13,8,-16,30,-21,33,-11,27
935.2.a.j,935,11,1,-1,5,11,-2,-11,13,-11,4,-7,9,20,-1,-9,5,0,14,13,11,26,-8,42,-27,-41,37,29
935.2.a.k,935,11,1,0,1,11,3,11,13,11,6,-5,26,-2,-3,36,-1,-15,-23,-2,17,5,-12,11,45,3,-4,11
936.2.a.a,936,1,1,0,0,-4,0,2,-1,-2,8,-4,6,-4,6,12,4,6,2,14,10,-4,-2,-2,-8,-14,0,-10
936.2.a.b,936,1,1,0,0,-2,0,0,1,-2,-4,0,-6,0,-2,-6,-12,4,-6,8,-2,4,12,-14,0,-8,18,-6
936.2.a.c,936,1,1,0,0,-2,2,-4,-1,0,-2,-4,0,2,-10,-2,8,0,-12,-12,-6,-6,8,-2,12,4,-14,-10
936.2.a.d,936,1,1,0,0,0,-4,2,-1,6,-4,-4,-10,-8,-2,0,-4,-2,2,-10,10,8,-2,-10,8,-6,12,-2
936.2.a.e,936,1,1,0,0,0,0,-6,-1,-2,0,-4,6,-4,-2,0,4,-10,10,6,-6,-12,-2,6,-16,-6,-4,14
936.2.a.f,936,1,1,0,0,1,5,2,-1,3,-2,-4,6,-4,11,-8,-1,-9,12,-6,0,6,-7,-2,12,16,10,-10
936.2.a.g,936,1,1,0,0,2,2,4,-1,0,-2,4,0,2,-10,2,8,0,12,12,-6,-6,-8,-2,12,-4,14,-10
936.2.a.h,936,1,1,0,0,2,4,0,1,-2,8,-8,2,4,-10,-2,-4,12,-6,0,-2,8,12,10,-8,0,14,2
936.2.a.i,936,1,1,0,0,4,-4,2,-1,6,4,-4,6,8,-10,4,-4,6,-6,6,-6,0,-10,-2,0,10,-8,-10
936.2.a.j,936,2,1,0,0,-3,-1,2,2,1,2,16,4,8,7,-2,15,13,2,-2,14,-2,3,-12,16,12,-20,0
936.2.a.k,936,2,1,0,0,0,-4,-4,2,-8,-4,-8,-8,-4,4,-8,0,4,-16,4,-4,4,-12,12,-8,12,-8,12
936.2.a.l,936,2,1,0,0,0,-4,4,2,8,-4,8,8,-4,4,8,0,-4,16,-4,-4,4,12,12,-8,-12,8,12
937.2.a.a,937,34,1,-13,-15,-9,-18,-19,-15,-27,-5,-88,-27,-10,-9,-6,-25,-93,-82,-40,5,-32,-94,-14,-32,-41,-15,-15
937.2.a.b,937,43,1,12,13,7,12,21,3,19,-1,102,23,10,13,12,7,97,76,32,-25,32,100,-32,18,55,7,-33
938.2.a.a,938,1,1,-1,-2,2,1,-4,2,-2,-8,4,10,0,-6,0,-12,-6,-10,4,-2,1,0,-2,-8,-16,2,0
938.2.a.b,938,1,1,-1,1,-1,1,2,-7,-2,-2,1,-5,9,-9,3,-6,12,-10,-8,-2,1,9,-2,-8,2,2,-18
938.2.a.c,938,1,1,1,-1,-1,1,-4,-3,0,4,-9,5,-7,-11,5,-8,6,6,10,-10,-1,-5,-6,-2,-6,-12,-2
938.2.a.d,938,1,1,1,1,3,1,-6,5,6,2,-3,-9,5,11,3,-10,-12,-6,0,-10,1,-3,2,8,6,6,-10
938.2.a.e,938,3,1,-3,1,-3,-3,2,3,2,6,9,-1,11,15,-5,14,14,-6,4,18,3,-7,34,-4,2,10,0
938.2.a.f,938,4,1,4,-4,-6,-4,3,-10,-13,-8,0,-9,-11,-9,-9,-5,-13,-9,12,1,4,0,-9,0,10,-9,-22
938.2.a.g,938,4,1,4,1,5,-4,0,11,6,2,-1,7,-1,-1,11,0,-4,4,-4,18,-4,-9,0,-18,4,10,2
938.2.a.h,938,5,1,-5,4,-2,5,3,10,-5,0,-6,7,7,15,5,15,-3,-5,4,-17,-5,-10,13,18,40,-29,36
938.2.a.i,938,6,1,-6,-4,0,-6,-5,-12,1,-14,-2,13,-19,-15,9,-21,-3,21,-10,-25,-6,-14,-29,-18,6,-7,-34
938.2.a.j,938,7,1,7,-1,1,7,5,-1,-3,2,11,20,-2,16,-4,21,5,13,-12,11,7,-5,21,16,-40,-39,18
939.2.a.a,939,1,1,-2,1,-1,-4,0,1,7,4,0,-8,-6,-8,6,-8,4,-13,-9,-12,0,14,-6,-1,8,-7,17
939.2.a.b,939,1,1,0,-1,-1,4,-6,1,3,4,-4,-6,0,-2,-6,-12,8,-13,3,-8,-6,2,0,-9,-12,5,-7
939.2.a.c,939,1,1,1,1,0,-4,0,2,-4,-4,-2,-2,0,-2,-12,0,-6,0,6,6,12,12,-2,0,16,0,-14
939.2.a.d,939,6,1,-1,6,-6,-6,-3,-23,-14,-14,2,-7,-12,-4,7,-18,10,15,-3,-31,-24,-11,1,-24,-1,-8,21
939.2.a.e,939,10,1,-3,-10,-8,6,-5,-11,-14,-14,0,-29,-2,4,-23,20,-34,-13,-35,-53,20,-19,-9,28,-5,-18,9
939.2.a.f,939,15,1,3,-15,13,-10,5,10,25,6,12,33,-2,4,23,-10,6,24,18,49,-24,15,11,-25,15,45,-10
939.2.a.g,939,19,1,1,19,9,18,1,26,7,14,-8,21,18,10,11,16,-8,-2,-16,63,2,-25,11,51,-13,5,34
940.2.a.a,940,1,1,0,-2,-1,2,0,-5,8,-4,-1,-8,10,2,6,11,-1,8,5,-5,16,9,9,1,6,15,-12
940.2.a.b,940,1,1,0,-1,1,1,-1,-5,2,-5,-4,8,-7,-2,-10,2,-1,-4,-12,13,-8,-12,11,-12,-1,-2,10
940.2.a.c,940,1,1,0,1,-1,-1,3,-7,-6,-1,0,0,5,2,-6,-10,1,12,-12,5,8,0,-7,8,-15,6,2
940.2.a.d,940,1,1,0,2,1,2,4,1,0,-4,-3,0,-2,10,2,1,1,-12,5,-5,8,9,3,-15,2,-1,0
940.2.a.e,940,1,1,0,3,-1,-3,5,5,-2,1,4,-8,-5,2,6,6,-1,8,0,5,-4,-16,-11,-4,11,-10,-2
940.2.a.f,940,2,1,0,-3,-2,-1,-2,4,-1,4,-12,-4,-8,-7,-8,16,2,3,-15,1,-22,-1,4,-9,0,-15,-11
940.2.a.g,940,2,1,0,-1,2,-5,-8,6,-3,-4,-6,-6,0,3,-4,-4,-2,7,9,-27,18,-13,-18,-13,-8,-3,17
940.2.a.h,940,2,1,0,3,-2,3,0,-2,9,8,6,14,-8,-1,-4,0,-2,-1,17,-19,-10,3,-2,-13,0,21,-7
940.2.a.i,940,3,1,0,2,3,-2,3,-1,5,13,4,0,19,-17,6,6,3,15,-7,6,-10,3,-5,15,-3,-17,-17
941.2.a.a,941,28,1,-3,-10,-8,-21,-29,-8,3,-48,-15,-15,-48,-35,-7,-50,-16,14,-35,-16,-77,-44,-20,-44,-2,5,-8
941.2.a.b,941,50,1,3,12,6,23,37,6,3,62,13,7,60,31,3,54,-8,4,59,22,117,52,10,44,-6,-19,-4
942.2.a.a,942,1,1,-1,1,2,2,3,2,4,-8,-1,4,1,-2,3,-3,-4,-8,-6,7,-2,14,-14,2,12,8,8
942.2.a.b,942,1,1,1,-1,-2,-1,0,1,5,6,3,0,6,9,-2,5,0,-6,3,8,-6,-12,2,16,12,-13,0
942.2.a.c,942,1,1,1,1,-4,-1,-6,-1,7,-8,-7,-8,-2,7,0,3,-4,4,-9,4,10,-10,4,8,0,17,-10
942.2.a.d,942,1,1,1,1,-2,-5,0,-7,-7,6,3,0,-2,-7,6,9,-8,2,-13,0,2,-12,2,8,-4,-1,0
942.2.a.e,942,2,1,-2,-2,0,-2,4,-6,-2,-4,6,8,-4,-10,-4,-2,-8,-8,6,-8,-4,-8,-16,4,-12,6,-28
942.2.a.f,942,2,1,-2,2,2,-2,2,-4,4,6,12,4,0,4,6,-4,16,18,6,-16,0,-22,22,-12,-16,4,18
942.2.a.g,942,2,1,2,-2,4,5,1,3,-7,2,0,0,7,-1,-1,6,16,-6,1,-9,20,-6,0,-6,-12,3,8
942.2.a.h,942,3,1,-3,3,-6,1,-6,-3,-9,-2,-7,-6,-4,-5,-16,-7,-14,0,-7,18,-12,8,-6,8,-4,-29,-10
942.2.a.i,942,3,1,3,-3,-4,-5,0,-5,-7,-12,-7,-2,-16,-7,-6,-7,-2,-2,7,-6,-12,22,-12,4,8,21,12
942.2.a.j,942,4,1,4,4,4,1,5,3,-1,-2,4,-6,1,-3,1,-2,2,4,5,-1,-14,18,-16,-10,0,-1,-6
942.2.a.k,942,5,1,-5,-5,0,3,-7,11,3,-4,2,-8,9,17,11,10,6,4,11,17,22,16,36,22,12,7,34
943.2.a.a,943,1,1,1,0,-2,2,2,6,8,-2,-1,2,8,10,1,-8,12,-4,12,-6,-14,-8,-6,10,0,8,-16
943.2.a.b,943,13,1,-6,-5,-6,-7,-5,-13,-26,-2,13,-21,-11,2,13,6,-40,-29,3,19,-2,-69,-20,-1,14,-33,-31
943.2.a.c,943,16,1,-7,-1,-12,-7,-13,-1,-22,-2,-16,-3,5,-28,-16,-16,-8,-35,-17,-23,-20,11,-30,-5,-34,-35,-31
943.2.a.d,943,19,1,6,3,14,3,9,3,24,10,-19,11,-27,10,19,12,8,49,-17,7,28,19,-4,9,30,27,57
943.2.a.e,943,24,1,9,3,12,-3,11,-5,26,-4,24,13,13,12,-24,14,36,37,27,-19,4,-5,30,-57,-6,75,-21
944.2.a.a,944,1,1,0,-3,-3,-3,-6,-6,-2,1,-8,-1,2,-4,-1,10,-6,5,1,-8,-2,4,-8,11,10,-16,-4
944.2.a.b,944,1,1,0,-2,-2,3,1,-3,7,-4,-4,4,4,-7,-11,-9,-10,0,1,-2,-4,-9,-14,-11,13,18,2
944.2.a.c,944,1,1,0,-2,2,-1,-1,-1,-1,0,0,-4,-4,3,-3,1,-10,-4,-1,-6,-4,-13,-6,1,3,2,-10
