label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.8.1-322.4-a,322,322.4,1,"[2, 2]",no,no,0,"[-1, -1, -2, 2, 4, 0, -1, 6, 6, 2, 0, -2, 8, 4, 0, -14, -8, 14, 10, 6, 8, -6, 10, -14, -18]"
2.2.8.1-322.4-b,322,322.4,1,"[2, 2]",no,no,0,"[-1, 1, 2, 4, 0, 0, 1, -6, 2, -4, -4, 6, -6, 0, 6, -6, -12, -4, 2, 8, 8, -6, -6, 2, 14]"
2.2.8.1-322.4-c,322,322.4,1,"[2, 2]",no,no,0,"[1, 1, 2, -2, 0, 0, -1, -6, 2, 2, 8, -6, 0, -12, 0, 6, -12, 2, -10, 14, 8, 6, -6, -10, -10]"
2.2.8.1-322.4-d,322,322.4,1,"[2, 2]",no,no,0,"[1, -1, 2, 4, -8, -4, 1, 2, -2, 0, 4, -6, -2, 8, -6, -6, 16, 16, -2, 8, -8, -18, -14, -10, -2]"
2.2.8.1-322.4-e,322,322.4,1,"[2, 2]",no,no,0,"[-1, 1, -4, -2, -6, -6, -1, 0, -10, -4, 8, 6, 6, 0, 0, 12, 12, -10, -10, -16, 8, 6, -6, -10, 2]"
2.2.8.1-324.1-a,324,324.1,1,"[2, 2]",yes,yes,0,"[0, -4, -4, 0, 0, 0, 0, 0, -10, -4, -4, 0, 0, 0, 0, 0, 0, -10, -10, -4, -4, 0, 0, 14, 14]"
2.2.8.1-328.1-a,328,328.1,1,"[2, 2]",no,no,0,"[0, 3, 2, 1, -2, -3, 2, 0, -6, 1, 5, -5, -1, -1, -4, 9, -14, 16, 0, 0, 14, -6, 14, 2, -7]"
2.2.8.1-328.1-b,328,328.1,1,"[2, 2]",no,no,0,"[0, -4, -2, -2, -2, -2, -6, -6, -2, -2, 6, 10, 1, 10, 0, -12, 2, -10, 2, -6, 4, 14, -10, -10, -6]"
2.2.8.1-328.1-c,328,328.1,1,"[2, 2]",no,no,0,"[0, 0, 4, 2, -6, 2, -4, -4, 10, -4, -4, 10, 1, -12, 0, 0, 12, 10, -6, -12, 8, 2, -6, 10, -14]"
2.2.8.1-328.2-a,328,328.2,1,"[2, 2]",no,no,0,"[0, 2, 3, 1, -3, -2, 0, 2, -6, 5, 1, -1, -5, -4, -1, -14, 9, 0, 16, 14, 0, 14, -6, -7, 2]"
2.2.8.1-328.2-b,328,328.2,1,"[2, 2]",no,no,0,"[0, -2, -4, -2, -2, -2, -6, -6, -2, 6, -2, 1, 10, 0, 10, 2, -12, 2, -10, 4, -6, -10, 14, -6, -10]"
2.2.8.1-328.2-c,328,328.2,1,"[2, 2]",no,no,0,"[0, 4, 0, 2, 2, -6, -4, -4, 10, -4, -4, 1, 10, 0, -12, 12, 0, -6, 10, 8, -12, -6, 2, -14, 10]"
2.2.8.1-329.1-a,329,329.1,1,"[2, 2]",no,no,0,"[2, 1, 0, 2, 2, 0, -2, -8, 8, 4, -8, -8, 6, -2, 1, 16, 0, 10, -12, -8, 4, 4, -2, -2, -6]"
2.2.8.1-329.1-b,329,329.1,1,"[2, 2]",no,no,0,"[0, -1, -1, -2, -4, -3, -1, -8, 2, -6, 10, -11, -11, 1, 1, 5, 9, 15, -13, 12, 4, -10, -14, 10, 19]"
2.2.8.1-329.1-c,329,329.1,1,"[2, 2]",no,no,0,"[-2, 1, -3, -2, 0, -5, -5, 4, -2, 2, -2, -5, -11, -3, -1, -1, 3, 7, -11, -4, 4, 2, 6, 10, -13]"
2.2.8.1-329.2-a,329,329.2,1,"[2, 2]",no,no,0,"[-1, 1, 0, -6, -6, 2, -8, -8, 2, 0, 8, 10, -6, -1, -8, 0, -8, 2, -6, -8, 8, -6, -14, -14, 2]"
2.2.8.1-329.3-a,329,329.3,1,"[2, 2]",no,no,0,"[-1, 0, 1, -6, 2, -6, -8, -8, 2, 8, 0, -6, 10, -8, -1, -8, 0, -6, 2, 8, -8, -14, -6, 2, -14]"
2.2.8.1-329.4-a,329,329.4,1,"[2, 2]",no,no,0,"[2, 0, 1, 2, 0, 2, -8, -2, 8, -8, 4, 6, -8, 1, -2, 0, 16, -12, 10, 4, -8, -2, 4, -6, -2]"
2.2.8.1-329.4-b,329,329.4,1,"[2, 2]",no,no,0,"[0, -1, -1, -2, -3, -4, -8, -1, 2, 10, -6, -11, -11, 1, 1, 9, 5, -13, 15, 4, 12, -14, -10, 19, 10]"
2.2.8.1-329.4-c,329,329.4,1,"[2, 2]",no,no,0,"[-2, -3, 1, -2, -5, 0, 4, -5, -2, -2, 2, -11, -5, -1, -3, 3, -1, -11, 7, 4, -4, 6, 2, -13, 10]"
2.2.8.1-334.1-a,334,334.1,1,"[2, 2]",no,no,0,"[-1, -2, -1, -4, -5, 2, -4, -2, 4, -9, -4, 10, -3, -3, 6, -4, -14, -6, -15, -6, 16, 12, 0, -1, 14]"
2.2.8.1-334.2-a,334,334.2,1,"[2, 2]",no,no,0,"[-1, -1, -2, -4, 2, -5, -2, -4, 4, -4, -9, -3, 10, 6, -3, -14, -4, -15, -6, 16, -6, 0, 12, 14, -1]"
2.2.8.1-338.1-a,338,338.1,1,"[2, 2]",yes,no,0,"[1, 1, 1, 3, -3, -3, -4, -4, -9, 4, 4, 0, 0, 13, 13, -5, -5, -10, -10, -4, -4, 6, 6, 14, 14]"
2.2.8.1-338.1-b,338,338.1,1,"[2, 2]",yes,no,0,"[-1, -1, -1, -5, -3, -3, 0, 0, -1, -4, -4, 0, 0, 3, 3, -3, -3, 2, 2, 8, 8, -6, -6, -10, -10]"
2.2.8.1-343.1-a,343,343.1,1,"[2, 2]",no,no,0,"[2, 0, 1, 2, -6, 4, -2, 6, 2, -4, 8, -12, -10, -8, 0, -12, 12, 10, -4, 12, 4, -16, -2, 16, -2]"
2.2.8.1-343.1-b,343,343.1,1,"[2, 2]",no,no,0,"[0, 0, -1, -4, -6, 6, -6, -6, -8, -4, 4, -6, 6, 0, 0, 0, 0, 2, -2, -8, -8, -6, 6, 10, -10]"
2.2.8.1-343.1-c,343,343.1,1,"[2, 2]",no,no,0,"[-2, 0, -1, -2, -6, -4, -2, 6, -2, -4, -8, 12, -10, -8, 0, 12, -12, 10, 4, -12, -4, 16, -2, -16, -2]"
2.2.8.1-343.2-a,343,343.2,1,"[2, 2]",no,no,0,"[2, 1, 0, 2, 4, -6, 6, -2, 2, 8, -4, -10, -12, 0, -8, 12, -12, -4, 10, 4, 12, -2, -16, -2, 16]"
2.2.8.1-343.2-b,343,343.2,1,"[2, 2]",no,no,0,"[0, -1, 0, -4, 6, -6, -6, -6, -8, 4, -4, 6, -6, 0, 0, 0, 0, -2, 2, -8, -8, 6, -6, -10, 10]"
2.2.8.1-343.2-c,343,343.2,1,"[2, 2]",no,no,0,"[-2, -1, 0, -2, -4, -6, 6, -2, -2, -8, -4, -10, 12, 0, -8, -12, 12, 4, 10, -4, -12, -2, 16, -2, -16]"
2.2.8.1-350.1-a,350,350.1,1,"[2, 2]",no,no,0,"[-1, -1, 1, -2, 0, 3, 6, 3, 1, 5, 5, 0, 3, 12, 0, -15, 6, -7, 2, 8, -10, -9, -12, -10, 8]"
2.2.8.1-350.1-b,350,350.1,1,"[2, 2]",no,no,0,"[-1, 3, -1, 2, 4, -7, 6, 5, -1, -5, 1, -8, 9, 8, -8, 15, -2, -15, -10, 16, 6, 15, 4, 2, -8]"
2.2.8.1-350.1-c,350,350.1,1,"[2, 2]",no,no,0,"[-1, -4, -1, 0, -2, -4, -2, -4, 1, -2, 0, 6, -10, -12, 0, 4, -6, 2, 4, 2, -8, -2, 0, 12, 2]"
2.2.8.1-350.2-a,350,350.2,1,"[2, 2]",no,no,0,"[-1, 1, -1, -2, 3, 0, 3, 6, 1, 5, 5, 3, 0, 0, 12, 6, -15, 2, -7, -10, 8, -12, -9, 8, -10]"
2.2.8.1-350.2-b,350,350.2,1,"[2, 2]",no,no,0,"[-1, -1, 3, 2, -7, 4, 5, 6, -1, 1, -5, 9, -8, -8, 8, -2, 15, -10, -15, 6, 16, 4, 15, -8, 2]"
2.2.8.1-350.2-c,350,350.2,1,"[2, 2]",no,no,0,"[-1, -1, -4, 0, -4, -2, -4, -2, 1, 0, -2, -10, 6, 0, -12, -6, 4, 4, 2, -8, 2, 0, -2, 2, 12]"
2.2.8.1-353.1-a,353,353.1,1,"[2, 2]",no,no,0,"[-1, 0, -4, 2, -6, -6, 8, 0, -6, 8, -4, -6, -6, -4, -12, -8, 12, -14, 2, 4, 0, 10, 18, 2, 2]"
2.2.8.1-353.2-a,353,353.2,1,"[2, 2]",no,no,0,"[-1, -4, 0, 2, -6, -6, 0, 8, -6, -4, 8, -6, -6, -12, -4, 12, -8, 2, -14, 0, 4, 18, 10, 2, 2]"
2.2.8.1-356.1-a,356,356.1,1,"[2, 2]",no,no,0,"[0, -3, -2, -4, -5, 3, -1, -2, 1, -6, 0, 7, -2, -8, -9, 5, -8, 16, 2, -3, 5, -1, 7, 0, -8]"
2.2.8.1-356.2-a,356,356.2,1,"[2, 2]",no,no,0,"[0, -2, -3, -4, 3, -5, -2, -1, 1, 0, -6, -2, 7, -9, -8, -8, 5, 2, 16, 5, -3, 7, -1, -8, 0]"
2.2.8.1-361.1-a,361,361.1,1,"[2, 2]",yes,no,0,"[0, -1, -1, -2, -3, -3, 0, 0, -1, -4, -4, -6, -6, -3, -3, 6, 6, -7, -7, 8, 8, 12, 12, 8, 8]"
2.2.8.1-361.1-b,361,361.1,1,"[2, 2]",yes,no,0,"[-2, 2, 2, 6, 2, 2, -2, -2, 10, -8, -8, -6, -6, -2, -2, -12, -12, -10, -10, 4, 4, 6, 6, -10, -10]"
2.2.8.1-368.1-a,368,368.1,1,"[2, 2]",no,no,0,"[0, 3, 3, -1, 7, -4, -1, -2, -7, -10, 1, 9, -2, 7, -4, 16, -6, -14, 8, -3, 8, 2, -9, 10, -12]"
2.2.8.1-368.1-b,368,368.1,1,"[2, 2]",no,no,0,"[0, 1, -5, -5, -3, 0, 1, -6, -1, -2, 7, -9, -6, 3, 0, 0, -6, 14, -4, 1, -8, -6, 3, 14, -4]"
2.2.8.1-368.1-c,368,368.1,1,"[2, 2]",no,no,0,"[0, 0, 0, 2, -2, 2, -1, 4, 2, 8, 4, -6, 10, -8, 8, -8, 0, -2, -10, 0, -4, 14, -6, -2, -6]"
2.2.8.1-368.1-d,368,368.1,1,"[2, 2]",no,no,0,"[0, -5, -1, -1, -5, -4, -1, 6, -3, -10, 1, 5, -2, 3, -4, 8, -6, 2, -16, 9, -8, 10, 15, -6, 4]"
2.2.8.1-368.2-a,368,368.2,1,"[2, 2]",no,no,0,"[0, 3, 3, -1, -4, 7, -2, -1, -7, 1, -10, -2, 9, -4, 7, -6, 16, 8, -14, 8, -3, -9, 2, -12, 10]"
2.2.8.1-368.2-b,368,368.2,1,"[2, 2]",no,no,0,"[0, -5, 1, -5, 0, -3, -6, 1, -1, 7, -2, -6, -9, 0, 3, -6, 0, -4, 14, -8, 1, 3, -6, -4, 14]"
2.2.8.1-368.2-c,368,368.2,1,"[2, 2]",no,no,0,"[0, 0, 0, 2, 2, -2, 4, -1, 2, 4, 8, 10, -6, 8, -8, 0, -8, -10, -2, -4, 0, -6, 14, -6, -2]"
2.2.8.1-368.2-d,368,368.2,1,"[2, 2]",no,no,0,"[0, -1, -5, -1, -4, -5, 6, -1, -3, 1, -10, -2, 5, -4, 3, -6, 8, -16, 2, -8, 9, 15, 10, 4, -6]"
2.2.8.1-369.1-a,369,369.1,1,"[2, 2]",no,no,0,"[0, 0, -2, -1, -2, -6, -2, -2, -6, 4, -4, 1, -2, -4, 6, -2, 0, 2, 6, 2, -8, -2, -10, -2, 14]"
2.2.8.1-369.2-a,369,369.2,1,"[2, 2]",no,no,0,"[0, -2, 0, -1, -6, -2, -2, -2, -6, -4, 4, -2, 1, 6, -4, 0, -2, 6, 2, -8, 2, -10, -2, 14, -2]"
2.2.8.1-376.1-a,376,376.1,1,"[2, 2]",no,no,0,"[0, -4, 0, 2, 6, 6, 0, 8, -6, -4, 8, 2, -6, 8, -1, 0, 4, -14, 14, 0, 0, 6, 14, -14, 2]"
2.2.8.1-376.1-b,376,376.1,1,"[2, 2]",no,no,0,"[0, -2, -4, -2, 0, 0, -4, 0, -6, 2, -8, -2, 6, -4, -1, -12, 2, 6, -8, 8, 16, -12, 0, -14, 10]"
2.2.8.1-376.2-a,376,376.2,1,"[2, 2]",no,no,0,"[0, 0, -4, 2, 6, 6, 8, 0, -6, 8, -4, -6, 2, -1, 8, 4, 0, 14, -14, 0, 0, 14, 6, 2, -14]"
2.2.8.1-376.2-b,376,376.2,1,"[2, 2]",no,no,0,"[0, -4, -2, -2, 0, 0, 0, -4, -6, -8, 2, 6, -2, -1, -4, 2, -12, -8, 6, 16, 8, 0, -12, 10, -14]"
2.2.8.1-382.1-a,382,382.1,1,"[2, 2]",no,no,0,"[1, -3, 5, 2, -6, 5, -6, -8, -1, 7, -1, -10, 5, 7, 0, -12, -14, 16, 1, 8, -17, 10, 1, 5, -5]"
2.2.8.1-382.1-b,382,382.1,1,"[2, 2]",no,no,0,"[1, 4, -2, 2, -6, -2, -6, 6, 6, 0, -8, 4, -2, 0, 0, -12, -14, 2, 8, 8, 4, 10, 8, -2, 2]"
2.2.8.1-382.1-c,382,382.1,1,"[2, 2]",no,no,0,"[1, -2, -2, 5, 3, -2, 9, -6, 6, -3, 7, 7, -8, 3, -12, -3, -8, -1, -16, -10, -5, -5, -10, 13, -7]"
2.2.8.1-382.2-a,382,382.2,1,"[2, 2]",no,no,0,"[1, 5, -3, 2, 5, -6, -8, -6, -1, -1, 7, 5, -10, 0, 7, -14, -12, 1, 16, -17, 8, 1, 10, -5, 5]"
2.2.8.1-382.2-b,382,382.2,1,"[2, 2]",no,no,0,"[1, -2, 4, 2, -2, -6, 6, -6, 6, -8, 0, -2, 4, 0, 0, -14, -12, 8, 2, 4, 8, 8, 10, 2, -2]"
2.2.8.1-382.2-c,382,382.2,1,"[2, 2]",no,no,0,"[1, -2, -2, 5, -2, 3, -6, 9, 6, 7, -3, -8, 7, -12, 3, -8, -3, -16, -1, -5, -10, -10, -5, -7, 13]"
2.2.8.1-383.1-a,383,383.1,1,"[2, 2]",no,no,0,"[-1, 4, -2, 2, -2, 2, 8, -4, -2, 0, 2, -6, 6, -8, 8, 12, 16, 12, 4, -4, 4, -6, 12, -10, 4]"
2.2.8.1-383.2-a,383,383.2,1,"[2, 2]",no,no,0,"[-1, -2, 4, 2, 2, -2, -4, 8, -2, 2, 0, 6, -6, 8, -8, 16, 12, 4, 12, 4, -4, 12, -6, 4, -10]"
2.2.8.1-386.1-a,386,386.1,1,"[2, 2]",no,no,0,"[1, 0, 3, -1, -4, 3, 1, -2, 1, 0, -7, -2, 0, 6, 4, 0, 0, -2, -7, -7, 9, 6, 14, -11, 7]"
2.2.8.1-386.1-b,386,386.1,1,"[2, 2]",no,no,0,"[1, 0, 0, 2, 2, -6, 4, 4, -2, 0, 8, -2, -6, 0, -8, 12, 0, -2, 2, 8, 0, -6, -10, 10, -14]"
2.2.8.1-386.1-c,386,386.1,1,"[2, 2]",no,no,0,"[-1, -2, -1, -3, -2, -3, 3, 0, -7, -2, 1, -10, 2, 0, 0, -8, 4, -10, 7, -1, 1, 10, 0, -5, -3]"
2.2.8.1-386.1-d,386,386.1,1,"[2, 2]",no,no,0,"[1, -4, -5, -5, -4, 1, -5, 6, 7, 4, -1, 2, -8, 2, -8, -12, -12, -10, 5, 5, -17, -10, -2, 7, 5]"
2.2.8.1-386.2-a,386,386.2,1,"[2, 2]",no,no,0,"[1, 3, 0, -1, 3, -4, -2, 1, 1, -7, 0, 0, -2, 4, 6, 0, 0, -7, -2, 9, -7, 14, 6, 7, -11]"
2.2.8.1-386.2-b,386,386.2,1,"[2, 2]",no,no,0,"[1, 0, 0, 2, -6, 2, 4, 4, -2, 8, 0, -6, -2, -8, 0, 0, 12, 2, -2, 0, 8, -10, -6, -14, 10]"
2.2.8.1-386.2-c,386,386.2,1,"[2, 2]",no,no,0,"[-1, -1, -2, -3, -3, -2, 0, 3, -7, 1, -2, 2, -10, 0, 0, 4, -8, 7, -10, 1, -1, 0, 10, -3, -5]"
2.2.8.1-386.2-d,386,386.2,1,"[2, 2]",no,no,0,"[1, -5, -4, -5, 1, -4, 6, -5, 7, -1, 4, -8, 2, -8, 2, -12, -12, 5, -10, -17, 5, -2, -10, 5, 7]"
2.2.8.1-388.1-a,388,388.1,1,"[2, 2]",no,no,0,"[0, 3, 2, 1, -5, 2, -3, -2, 4, 0, 3, -3, -10, 2, -2, 12, 6, -14, 6, 4, 4, -8, 12, 1, 6]"
2.2.8.1-388.1-b,388,388.1,1,"[2, 2]",no,no,0,"[0, -1, 2, 1, 3, -6, 9, 6, -4, 8, -1, -3, 6, -6, 6, -12, 6, 2, -10, -4, -4, 0, 12, 1, 14]"
2.2.8.1-388.2-a,388,388.2,1,"[2, 2]",no,no,0,"[0, 2, 3, 1, 2, -5, -2, -3, 4, 3, 0, -10, -3, -2, 2, 6, 12, 6, -14, 4, 4, 12, -8, 6, 1]"
2.2.8.1-388.2-b,388,388.2,1,"[2, 2]",no,no,0,"[0, 2, -1, 1, -6, 3, 6, 9, -4, -1, 8, 6, -3, 6, -6, 6, -12, -10, 2, -4, -4, 12, 0, 14, 1]"
2.2.8.1-391.2-a,391,391.2,1,"[2, 2]",no,no,0,"[0, 1, -3, -2, -1, -4, 1, 5, -3, -8, -9, -4, -1, -9, -9, -8, 4, 10, 5, 8, 10, 16, 9, 2, 10]"
2.2.8.1-391.2-b,391,391.2,1,"[2, 2]",no,no,0,"[-2, -3, -3, 2, -1, 4, 1, -7, 1, 4, -5, -12, -5, 7, -9, -12, 4, -10, 9, -8, -10, -12, 1, 2, 14]"
2.2.8.1-391.3-a,391,391.3,1,"[2, 2]",no,no,0,"[0, -3, 1, -2, -4, -1, 5, 1, -3, -9, -8, -1, -4, -9, -9, 4, -8, 5, 10, 10, 8, 9, 16, 10, 2]"
2.2.8.1-391.3-b,391,391.3,1,"[2, 2]",no,no,0,"[-2, -3, -3, 2, 4, -1, -7, 1, 1, -5, 4, -5, -12, -9, 7, 4, -12, 9, -10, -10, -8, 1, -12, 14, 2]"
2.2.8.1-392.1-a,392,392.1,1,"[2, 2]",no,no,0,"[0, 1, -1, 2, 2, 2, 0, 0, 2, 0, 0, -6, 10, 0, 0, 8, -8, 10, -6, -16, 0, -6, 10, 2, 2]"
2.2.8.1-392.1-b,392,392.1,1,"[2, 2]",yes,no,0,"[0, -1, -1, -6, -6, -6, 0, 0, -6, 8, 8, 2, 2, -8, -8, -8, -8, 10, 10, 16, 16, -6, -6, -6, -6]"
2.2.8.1-392.1-c,392,392.1,1,"[2, 2]",yes,no,0,"[0, 1, 1, -2, -2, -2, 8, 8, 6, 4, 4, -2, -2, -4, -4, 0, 0, -14, -14, -8, -8, 10, 10, -2, -2]"
2.2.8.1-392.1-d,392,392.1,1,"[2, 2]",no,no,0,"[0, -1, 1, 2, 2, 2, 0, 0, 2, 0, 0, 10, -6, 0, 0, -8, 8, -6, 10, 0, -16, 10, -6, 2, 2]"
2.2.8.1-392.2-a,392,392.2,1,"[2, 2]",no,no,0,"[0, 0, 4, 4, -2, 4, 0, -8, -8, -8, -4, 0, 6, -8, 12, -4, -8, 6, 4, 8, -4, 12, 10, -12, -14]"
2.2.8.1-392.2-b,392,392.2,1,"[2, 2]",no,no,0,"[0, 0, 3, -4, 5, 3, 7, -1, -6, 6, 4, 0, -8, 6, 2, 4, -13, 6, -4, 6, -10, 2, -18, -2, -7]"
2.2.8.1-392.2-c,392,392.2,1,"[2, 2]",no,no,0,"[0, 0, 0, -2, 2, 6, -8, 8, 6, 0, 8, 6, 10, 0, -8, -16, -8, -6, -2, 0, -8, -2, -6, -10, 2]"
2.2.8.1-392.2-e,392,392.2,1,"[2, 2]",no,no,0,"[0, 0, -4, -4, -2, -4, 0, -8, 8, -8, 4, 0, 6, -8, -12, 4, 8, 6, -4, -8, 4, -12, 10, 12, -14]"
2.2.8.1-392.3-a,392,392.3,1,"[2, 2]",no,no,0,"[0, 4, 0, 4, 4, -2, -8, 0, -8, -4, -8, 6, 0, 12, -8, -8, -4, 4, 6, -4, 8, 10, 12, -14, -12]"
2.2.8.1-392.3-b,392,392.3,1,"[2, 2]",no,no,0,"[0, 3, 0, -4, 3, 5, -1, 7, -6, 4, 6, -8, 0, 2, 6, -13, 4, -4, 6, -10, 6, -18, 2, -7, -2]"
2.2.8.1-392.3-c,392,392.3,1,"[2, 2]",no,no,0,"[0, 0, 0, -2, 6, 2, 8, -8, 6, 8, 0, 10, 6, -8, 0, -8, -16, -2, -6, -8, 0, -6, -2, 2, -10]"
2.2.8.1-392.3-e,392,392.3,1,"[2, 2]",no,no,0,"[0, -4, 0, -4, -4, -2, -8, 0, 8, 4, -8, 6, 0, -12, -8, 8, 4, -4, 6, 4, -8, 10, -12, -14, 12]"
2.2.8.1-400.1-a,400,400.1,1,"[2, 2]",yes,no,0,"[0, -2, -2, -2, -6, -6, -6, -6, 1, 4, 4, 6, 6, 6, 6, 12, 12, 2, 2, -8, -8, -6, -6, 2, 2]"
2.2.8.1-400.1-b,400,400.1,1,"[2, 2]",yes,no,0,"[0, 4, 4, -6, 2, 2, -4, -4, 1, 8, 8, -6, -6, -4, -4, 0, 0, -6, -6, 0, 0, -6, -6, -14, -14]"
2.2.8.1-401.1-a,401,401.1,1,"[2, 2]",no,no,0,"[0, 2, -2, -2, 2, -2, 4, 6, 10, 10, -4, -2, 10, 0, -4, 14, -16, 6, 14, -2, -16, -14, -10, -2, 14]"
2.2.8.1-401.2-a,401,401.2,1,"[2, 2]",no,no,0,"[0, -2, 2, -2, -2, 2, 6, 4, 10, -4, 10, 10, -2, -4, 0, -16, 14, 14, 6, -16, -2, -10, -14, 14, -2]"
2.2.8.1-412.1-a,412,412.1,1,"[2, 2]",no,no,0,"[0, 0, -3, -5, -2, -6, 7, -6, -4, 6, 2, -9, 5, -6, -4, 11, 3, 10, -16, -11, 10, 15, 14, -18, -11]"
2.2.8.1-412.2-a,412,412.2,1,"[2, 2]",no,no,0,"[0, -3, 0, -5, -6, -2, -6, 7, -4, 2, 6, 5, -9, -4, -6, 3, 11, -16, 10, 10, -11, 14, 15, -11, -18]"
2.2.8.1-414.1-a,414,414.1,1,"[2, 2]",no,no,0,"[-1, -5, -1, 1, -5, 2, 1, -1, 4, -2, -8, -11, -9, -10, 7, -9, -10, 6, -11, -2, -16, -7, 14, 6, 9]"
2.2.8.1-414.1-b,414,414.1,1,"[2, 2]",no,no,0,"[-1, 0, 4, -1, 0, 2, -4, -1, 4, 8, 2, -6, 6, 0, 2, -4, 10, -14, -6, -12, 4, 18, -6, -14, 4]"
2.2.8.1-414.1-c,414,414.1,1,"[2, 2]",no,no,0,"[1, 0, 0, -1, 8, -2, -4, 1, 8, -4, 10, -2, -6, -8, 2, -12, 2, 2, 10, -8, -12, -6, 14, -6, 16]"
2.2.8.1-414.1-d,414,414.1,1,"[2, 2]",no,no,0,"[-1, -1, -3, -1, 1, -2, -7, 1, -8, -2, -8, 9, 3, 6, 1, -15, -6, 2, 3, -10, 4, 3, -2, -6, -1]"
2.2.8.1-414.1-e,414,414.1,1,"[2, 2]",no,no,0,"[1, 3, 3, -1, -7, -2, -1, 1, -4, 2, -8, 7, -3, -2, -7, -3, 2, 14, -11, 10, 0, 15, -10, 18, 13]"
2.2.8.1-414.2-a,414,414.2,1,"[2, 2]",no,no,0,"[-1, -1, -5, 1, 2, -5, -1, 1, 4, -8, -2, -9, -11, 7, -10, -10, -9, -11, 6, -16, -2, 14, -7, 9, 6]"
2.2.8.1-414.2-b,414,414.2,1,"[2, 2]",no,no,0,"[-1, 4, 0, -1, 2, 0, -1, -4, 4, 2, 8, 6, -6, 2, 0, 10, -4, -6, -14, 4, -12, -6, 18, 4, -14]"
2.2.8.1-414.2-c,414,414.2,1,"[2, 2]",no,no,0,"[1, 0, 0, -1, -2, 8, 1, -4, 8, 10, -4, -6, -2, 2, -8, 2, -12, 10, 2, -12, -8, 14, -6, 16, -6]"
2.2.8.1-414.2-d,414,414.2,1,"[2, 2]",no,no,0,"[-1, -3, -1, -1, -2, 1, 1, -7, -8, -8, -2, 3, 9, 1, 6, -6, -15, 3, 2, 4, -10, -2, 3, -1, -6]"
2.2.8.1-414.2-e,414,414.2,1,"[2, 2]",no,no,0,"[1, 3, 3, -1, -2, -7, 1, -1, -4, -8, 2, -3, 7, -7, -2, 2, -3, -11, 14, 0, 10, -10, 15, 13, 18]"
2.2.8.1-423.1-a,423,423.1,1,"[2, 2]",no,no,0,"[1, -2, -2, -1, 4, -8, -8, -8, 6, -4, 2, 2, 8, 1, 0, 12, -12, 6, 6, -8, 4, 8, -16, -14, -2]"
2.2.8.1-423.1-b,423,423.1,1,"[2, 2]",no,no,0,"[-2, 0, -4, 1, 4, 0, -8, -8, -2, -2, -4, 10, -8, -1, 12, 0, 8, -14, -2, -14, -10, 0, 8, 14, -14]"
2.2.8.1-423.1-c,423,423.1,1,"[2, 2]",no,no,0,"[1, 4, -2, -1, 4, 4, 4, 4, 6, 8, -10, -10, -10, -1, 12, 6, 0, -12, 6, -8, -8, -16, -4, -14, 10]"
2.2.8.1-423.2-a,423,423.2,1,"[2, 2]",no,no,0,"[1, -2, -2, -1, -8, 4, -8, -8, 6, 2, -4, 8, 2, 0, 1, -12, 12, 6, 6, 4, -8, -16, 8, -2, -14]"
2.2.8.1-423.2-b,423,423.2,1,"[2, 2]",no,no,0,"[-2, -4, 0, 1, 0, 4, -8, -8, -2, -4, -2, -8, 10, 12, -1, 8, 0, -2, -14, -10, -14, 8, 0, -14, 14]"
2.2.8.1-423.2-c,423,423.2,1,"[2, 2]",no,no,0,"[1, -2, 4, -1, 4, 4, 4, 4, 6, -10, 8, -10, -10, 12, -1, 0, 6, 6, -12, -8, -8, -4, -16, 10, -14]"
2.2.8.1-425.1-a,425,425.1,1,"[2, 2]",no,no,0,"[1, 1, -3, -5, -1, -2, -4, 0, 1, -1, 3, 3, -12, -12, 3, -7, 16, -1, 16, -14, 6, -12, 4, 17, -2]"
2.2.8.1-425.1-b,425,425.1,1,"[2, 2]",no,no,0,"[-1, -1, -1, -1, 1, -6, -4, -4, -1, 7, 7, -5, -8, -4, -7, 5, -16, -11, 16, 10, 10, 8, -16, -13, -10]"
2.2.8.1-425.1-c,425,425.1,1,"[2, 2]",no,no,0,"[0, 3, 2, -2, -1, -1, 8, 0, -1, -5, 10, -1, 8, 6, -8, 12, 1, 4, -3, 8, -3, -15, 15, 2, -3]"
2.2.8.1-425.1-d,425,425.1,1,"[2, 2]",no,no,0,"[-2, -2, 0, -2, -1, -2, 8, -6, 1, -10, 0, -6, -6, 0, 12, -16, -2, -10, -14, 16, 6, 6, -14, 14, 10]"
2.2.8.1-425.1-e,425,425.1,1,"[2, 2]",no,no,0,"[2, -1, 2, 2, -1, 3, -4, 8, -1, -5, -2, 7, 4, -10, -4, -4, -7, 4, 1, 4, 13, -7, -1, -10, 17]"
2.2.8.1-425.2-a,425,425.2,1,"[2, 2]",no,no,0,"[1, -3, 1, -5, -2, -1, 0, -4, 1, 3, -1, -12, 3, 3, -12, 16, -7, 16, -1, 6, -14, 4, -12, -2, 17]"
2.2.8.1-425.2-b,425,425.2,1,"[2, 2]",no,no,0,"[-1, -1, -1, -1, -6, 1, -4, -4, -1, 7, 7, -8, -5, -7, -4, -16, 5, 16, -11, 10, 10, -16, 8, -10, -13]"
2.2.8.1-425.2-c,425,425.2,1,"[2, 2]",no,no,0,"[0, 2, 3, -2, -1, -1, 0, 8, -1, 10, -5, 8, -1, -8, 6, 1, 12, -3, 4, -3, 8, 15, -15, -3, 2]"
